station ID = gr (Granada)
system = KASCAL
signal = 355, parallel, photoncounting, unknown
date of measurement, time, duration of measurement= 07.04.2018, 02UTC, 3600.0 s
location, WMO radiosonde station ID, date of radiosonde = Granada, ecmwf, 07.04.2018, 02UTC
lower and upper Rayleigh height limits = 5, 10
range,attnRayleighBSC,RangeCorrectedSignal
9.6450,1.2347e-06,6.1970e+06
9.6525,1.2331e-06,5.5860e+06
9.6600,1.2315e-06,7.4036e+06
9.6675,1.2300e-06,7.1319e+06
9.6750,1.2284e-06,7.7671e+06
9.6825,1.2268e-06,6.9837e+06
9.6900,1.2252e-06,7.5632e+06
9.6975,1.2236e-06,7.2330e+06
9.7050,1.2220e-06,7.4153e+06
9.7125,1.2205e-06,6.4556e+06
9.7200,1.2189e-06,6.2364e+06
9.7275,1.2173e-06,6.1316e+06
9.7350,1.2158e-06,7.5763e+06
9.7425,1.2142e-06,6.6103e+06
9.7500,1.2126e-06,6.6207e+06
9.7575,1.2111e-06,7.3806e+06
9.7650,1.2095e-06,6.2365e+06
9.7725,1.2079e-06,6.5932e+06
9.7800,1.2064e-06,5.2710e+06
9.7875,1.2048e-06,6.3234e+06
9.7950,1.2033e-06,6.7982e+06
9.8025,1.2017e-06,5.9354e+06
9.8100,1.2002e-06,5.8862e+06
9.8175,1.1986e-06,6.7127e+06
9.8250,1.1971e-06,5.7289e+06
9.8325,1.1956e-06,7.2603e+06
9.8400,1.1940e-06,7.0366e+06
9.8475,1.1925e-06,7.1648e+06
9.8550,1.1910e-06,7.3524e+06
9.8625,1.1894e-06,7.1279e+06
9.8700,1.1879e-06,6.7847e+06
9.8775,1.1864e-06,6.7358e+06
9.8850,1.1848e-06,7.8114e+06
9.8925,1.1833e-06,6.1041e+06
9.9000,1.1818e-06,7.0637e+06
9.9075,1.1803e-06,6.5985e+06
9.9150,1.1788e-06,6.3702e+06
9.9225,1.1773e-06,5.5447e+06
9.9300,1.1757e-06,6.0310e+06
9.9375,1.1742e-06,7.4761e+06
9.9450,1.1727e-06,6.2293e+06
9.9525,1.1712e-06,6.8985e+06
9.9600,1.1697e-06,6.4882e+06
9.9675,1.1682e-06,6.6785e+06
9.9750,1.1667e-06,7.3519e+06
9.9825,1.1652e-06,6.5778e+06
9.9900,1.1637e-06,6.1645e+06
9.9975,1.1622e-06,5.8106e+06
10.0050,1.1607e-06,6.3650e+06
10.0125,1.1592e-06,6.3139e+06
10.0200,1.1577e-06,5.9585e+06
10.0275,1.1563e-06,5.7237e+06
10.0350,1.1548e-06,6.1593e+06
10.0425,1.1533e-06,6.9017e+06
10.0500,1.1518e-06,6.5448e+06
10.0575,1.1503e-06,7.4125e+06
10.0650,1.1489e-06,6.7483e+06
10.0725,1.1474e-06,6.0825e+06
10.0800,1.1459e-06,7.3225e+06
10.0875,1.1445e-06,7.0868e+06
10.0950,1.1430e-06,6.6654e+06
10.1025,1.1415e-06,5.8097e+06
10.1100,1.1401e-06,7.4283e+06
10.1175,1.1386e-06,6.9432e+06
10.1250,1.1371e-06,5.8978e+06
10.1325,1.1357e-06,6.2173e+06
10.1400,1.1342e-06,7.1610e+06
10.1475,1.1328e-06,6.1110e+06
10.1550,1.1313e-06,6.7449e+06
10.1625,1.1299e-06,7.0049e+06
10.1700,1.1284e-06,6.5141e+06
10.1775,1.1270e-06,6.8375e+06
10.1850,1.1255e-06,6.9735e+06
10.1925,1.1241e-06,6.7317e+06
10.2000,1.1227e-06,6.9937e+06
10.2075,1.1212e-06,5.9310e+06
10.2150,1.1198e-06,6.9512e+06
10.2225,1.1183e-06,6.4548e+06
10.2300,1.1169e-06,6.1475e+06
10.2375,1.1155e-06,5.4582e+06
10.2450,1.1141e-06,6.6105e+06
10.2525,1.1126e-06,6.1744e+06
10.2600,1.1112e-06,5.6736e+06
10.2675,1.1098e-06,7.2142e+06
10.2750,1.1084e-06,6.8411e+06
10.2825,1.1070e-06,6.4668e+06
10.2900,1.1055e-06,7.5668e+06
10.2975,1.1041e-06,6.2286e+06
10.3050,1.1027e-06,5.4658e+06
10.3125,1.1013e-06,7.0201e+06
10.3200,1.0999e-06,5.9336e+06
10.3275,1.0985e-06,6.5237e+06
10.3350,1.0971e-06,6.6625e+06
10.3425,1.0957e-06,5.7001e+06
10.3500,1.0943e-06,6.4871e+06
10.3575,1.0929e-06,6.3016e+06
10.3650,1.0915e-06,6.3108e+06
10.3725,1.0901e-06,7.2974e+06
10.3800,1.0887e-06,7.5037e+06
10.3875,1.0873e-06,5.4231e+06
10.3950,1.0859e-06,6.1509e+06
10.4025,1.0845e-06,5.5045e+06
10.4100,1.0831e-06,6.5626e+06
10.4175,1.0818e-06,5.4545e+06
10.4250,1.0804e-06,6.2523e+06
10.4325,1.0790e-06,5.5362e+06
10.4400,1.0776e-06,5.8083e+06
10.4475,1.0762e-06,6.9405e+06
10.4550,1.0749e-06,6.2221e+06
10.4625,1.0735e-06,6.1648e+06
10.4700,1.0721e-06,5.5095e+06
10.4775,1.0708e-06,6.2489e+06
10.4850,1.0694e-06,6.1913e+06
10.4925,1.0680e-06,5.5332e+06
10.5000,1.0667e-06,6.3425e+06
10.5075,1.0653e-06,6.4854e+06
10.5150,1.0639e-06,4.6195e+06
10.5225,1.0626e-06,6.3028e+06
10.5300,1.0612e-06,6.3790e+06
10.5375,1.0599e-06,5.1774e+06
10.5450,1.0585e-06,5.1173e+06
10.5525,1.0572e-06,6.0690e+06
10.5600,1.0558e-06,6.8880e+06
10.5675,1.0545e-06,6.2215e+06
10.5750,1.0531e-06,6.2980e+06
10.5825,1.0518e-06,5.3573e+06
10.5900,1.0505e-06,6.1120e+06
10.5975,1.0491e-06,6.2569e+06
10.6050,1.0478e-06,5.6526e+06
10.6125,1.0464e-06,6.3427e+06
10.6200,1.0451e-06,5.2587e+06
10.6275,1.0438e-06,5.6768e+06
10.6350,1.0425e-06,5.9586e+06
10.6425,1.0411e-06,6.9963e+06
10.6500,1.0398e-06,5.4259e+06
10.6575,1.0385e-06,5.3648e+06
10.6650,1.0372e-06,5.9233e+06
10.6725,1.0358e-06,7.5187e+06
10.6800,1.0345e-06,6.2857e+06
10.6875,1.0332e-06,5.0489e+06
10.6950,1.0319e-06,6.3727e+06
10.7025,1.0306e-06,6.6590e+06
10.7100,1.0293e-06,5.2092e+06
10.7175,1.0279e-06,6.1906e+06
10.7250,1.0266e-06,5.5722e+06
10.7325,1.0253e-06,5.5800e+06
10.7400,1.0240e-06,5.3782e+06
10.7475,1.0227e-06,5.6656e+06
10.7550,1.0214e-06,5.6735e+06
10.7625,1.0201e-06,4.9097e+06
10.7700,1.0188e-06,6.3920e+06
10.7775,1.0175e-06,5.3457e+06
10.7850,1.0162e-06,5.7757e+06
10.7925,1.0149e-06,6.2776e+06
10.8000,1.0136e-06,3.9549e+06
10.8075,1.0124e-06,6.4365e+06
10.8150,1.0111e-06,6.6582e+06
10.8225,1.0098e-06,5.2483e+06
10.8300,1.0085e-06,5.7529e+06
10.8375,1.0072e-06,6.0454e+06
10.8450,1.0059e-06,6.6950e+06
10.8525,1.0047e-06,5.9195e+06
10.8600,1.0034e-06,4.9277e+06
10.8675,1.0021e-06,5.5781e+06
10.8750,1.0008e-06,5.7292e+06
10.8825,9.9956e-07,5.0915e+06
10.8900,9.9829e-07,5.9607e+06
10.8975,9.9702e-07,5.2494e+06
10.9050,9.9575e-07,6.4814e+06
10.9125,9.9449e-07,4.8310e+06
10.9200,9.9322e-07,4.9099e+06
10.9275,9.9196e-07,6.5802e+06
10.9350,9.9070e-07,6.3719e+06
10.9425,9.8944e-07,5.8006e+06
10.9500,9.8819e-07,5.5907e+06
10.9575,9.8693e-07,4.5801e+06
10.9650,9.8568e-07,5.6788e+06
10.9725,9.8443e-07,5.9052e+06
10.9800,9.8318e-07,5.2561e+06
10.9875,9.8193e-07,5.5558e+06
10.9950,9.8068e-07,6.0027e+06
11.0025,9.7936e-07,5.7912e+06
11.0100,9.7790e-07,6.0925e+06
11.0175,9.7644e-07,4.7775e+06
11.0250,9.7498e-07,4.7841e+06
11.0325,9.7353e-07,5.8228e+06
11.0400,9.7208e-07,5.0185e+06
11.0475,9.7063e-07,5.6166e+06
11.0550,9.6918e-07,5.1063e+06
11.0625,9.6774e-07,4.8167e+06
11.0700,9.6629e-07,6.2335e+06
11.0775,9.6485e-07,5.4985e+06
11.0850,9.6342e-07,5.7293e+06
11.0925,9.6198e-07,5.1409e+06
11.1000,9.6055e-07,5.3718e+06
11.1075,9.5912e-07,7.0230e+06
11.1150,9.5769e-07,5.2366e+06
11.1225,9.5627e-07,5.3186e+06
11.1300,9.5485e-07,4.9507e+06
11.1375,9.5343e-07,6.1594e+06
11.1450,9.5201e-07,5.3400e+06
11.1525,9.5059e-07,4.8199e+06
11.1600,9.4918e-07,6.3354e+06
11.1675,9.4777e-07,4.9086e+06
11.1750,9.4636e-07,5.5959e+06
11.1825,9.4496e-07,6.2850e+06
11.1900,9.4356e-07,5.6866e+06
11.1975,9.4216e-07,5.6185e+06
11.2050,9.4076e-07,6.3103e+06
11.2125,9.3936e-07,5.5574e+06
11.2200,9.3797e-07,6.0985e+06
11.2275,9.3658e-07,6.0303e+06
11.2350,9.3519e-07,6.4208e+06
11.2425,9.3380e-07,5.2044e+06
11.2500,9.3242e-07,5.5946e+06
11.2575,9.3104e-07,5.1416e+06
11.2650,9.2966e-07,5.4557e+06
11.2725,9.2829e-07,6.8487e+06
11.2800,9.2691e-07,5.3160e+06
11.2875,9.2554e-07,5.7091e+06
11.2950,9.2417e-07,4.5575e+06
11.3025,9.2280e-07,5.4921e+06
11.3100,9.2144e-07,5.7318e+06
11.3175,9.2008e-07,4.9636e+06
11.3250,9.1872e-07,4.1934e+06
11.3325,9.1736e-07,5.9103e+06
11.3400,9.1600e-07,4.7498e+06
11.3475,9.1465e-07,4.0541e+06
11.3550,9.1330e-07,4.2938e+06
11.3625,9.1195e-07,5.4723e+06
11.3700,9.1061e-07,6.1060e+06
11.3775,9.0926e-07,4.5461e+06
11.3850,9.0792e-07,4.5519e+06
11.3925,9.0658e-07,5.1869e+06
11.4000,9.0525e-07,5.1149e+06
11.4075,9.0391e-07,4.9640e+06
11.4150,9.0258e-07,5.2862e+06
11.4225,9.0125e-07,7.4270e+06
11.4300,8.9992e-07,5.8540e+06
11.4375,8.9860e-07,6.4959e+06
11.4450,8.9727e-07,5.2347e+06
11.4525,8.9595e-07,4.9240e+06
11.4600,8.9463e-07,5.8848e+06
11.4675,8.9332e-07,5.0960e+06
11.4750,8.9200e-07,4.4647e+06
11.4825,8.9069e-07,4.7101e+06
11.4900,8.8938e-07,6.2354e+06
11.4975,8.8807e-07,5.2829e+06
11.5050,8.8677e-07,4.8088e+06
11.5125,8.8547e-07,6.7417e+06
11.5200,8.8416e-07,4.4194e+06
11.5275,8.8287e-07,4.8277e+06
11.5350,8.8157e-07,5.8009e+06
11.5425,8.8028e-07,5.0821e+06
11.5500,8.7898e-07,4.4424e+06
11.5575,8.7769e-07,5.0146e+06
11.5650,8.7641e-07,4.3731e+06
11.5725,8.7512e-07,6.0009e+06
11.5800,8.7384e-07,5.4401e+06
11.5875,8.7256e-07,5.4473e+06
11.5950,8.7128e-07,6.3499e+06
11.6025,8.7000e-07,5.4614e+06
11.6100,8.6873e-07,4.8970e+06
11.6175,8.6745e-07,6.2111e+06
11.6250,8.6618e-07,4.6640e+06
11.6325,8.6492e-07,5.4895e+06
11.6400,8.6365e-07,4.5940e+06
11.6475,8.6239e-07,4.6822e+06
11.6550,8.6112e-07,6.7451e+06
11.6625,8.5987e-07,5.5180e+06
11.6700,8.5861e-07,4.1228e+06
11.6775,8.5735e-07,4.2108e+06
11.6850,8.5610e-07,5.0432e+06
11.6925,8.5485e-07,5.2152e+06
11.7000,8.5360e-07,4.2270e+06
11.7075,8.5235e-07,5.6438e+06
11.7150,8.5111e-07,5.2352e+06
11.7225,8.4987e-07,5.1588e+06
11.7300,8.4862e-07,5.1655e+06
11.7375,8.4739e-07,6.4236e+06
11.7450,8.4615e-07,4.5937e+06
11.7525,8.4492e-07,4.3487e+06
11.7600,8.4368e-07,5.0243e+06
11.7675,8.4245e-07,4.2759e+06
11.7750,8.4123e-07,5.2050e+06
11.7825,8.4000e-07,5.3799e+06
11.7900,8.3878e-07,4.5449e+06
11.7975,8.3755e-07,5.8152e+06
11.8050,8.3633e-07,3.7968e+06
11.8125,8.3512e-07,4.9847e+06
11.8200,8.3390e-07,4.5680e+06
11.8275,8.3269e-07,5.5056e+06
11.8350,8.3148e-07,5.4279e+06
11.8425,8.3027e-07,4.5853e+06
11.8500,8.2906e-07,4.5912e+06
11.8575,8.2785e-07,5.7041e+06
11.8650,8.2665e-07,4.7735e+06
11.8725,8.2545e-07,4.6940e+06
11.8800,8.2425e-07,3.9307e+06
11.8875,8.2305e-07,5.0483e+06
11.8950,8.2185e-07,4.6262e+06
11.9025,8.2066e-07,6.9489e+06
11.9100,8.1947e-07,3.6929e+06
11.9175,8.1828e-07,5.2457e+06
11.9250,8.1709e-07,5.0801e+06
11.9325,8.1591e-07,4.5691e+06
11.9400,8.1472e-07,5.3519e+06
11.9475,8.1354e-07,4.5807e+06
11.9550,8.1236e-07,5.2789e+06
11.9625,8.1119e-07,3.6388e+06
11.9700,8.1001e-07,4.6846e+06
11.9775,8.0884e-07,4.1693e+06
11.9850,8.0766e-07,4.0875e+06
11.9925,8.0649e-07,4.4409e+06
12.0000,8.0533e-07,5.0570e+06
12.0075,8.0416e-07,5.2380e+06
12.0150,8.0300e-07,5.0696e+06
12.0225,8.0183e-07,3.5880e+06
12.0300,8.0067e-07,4.2935e+06
12.0375,7.9952e-07,4.3865e+06
12.0450,7.9836e-07,3.8649e+06
12.0525,7.9721e-07,4.1336e+06
12.0600,7.9605e-07,3.6983e+06
12.0675,7.9490e-07,4.4085e+06
12.0750,7.9375e-07,3.5310e+06
12.0825,7.9261e-07,4.4194e+06
12.0900,7.9146e-07,5.3987e+06
12.0975,7.9032e-07,4.6077e+06
12.1050,7.8918e-07,4.5248e+06
12.1125,7.8804e-07,3.9970e+06
12.1200,7.8690e-07,4.0911e+06
12.1275,7.8577e-07,3.8290e+06
12.1350,7.8463e-07,4.0121e+06
12.1425,7.8350e-07,4.2850e+06
12.1500,7.8237e-07,4.5583e+06
12.1575,7.8124e-07,3.6689e+06
12.1650,7.8012e-07,4.2112e+06
12.1725,7.7899e-07,4.3061e+06
12.1800,7.7787e-07,3.0536e+06
12.1875,7.7675e-07,5.0364e+06
12.1950,7.7563e-07,3.4213e+06
12.2025,7.7452e-07,4.2371e+06
12.2100,7.7340e-07,5.6871e+06
12.2175,7.7229e-07,3.7955e+06
12.2250,7.7118e-07,3.8908e+06
12.2325,7.7007e-07,3.7143e+06
12.2400,7.6896e-07,4.5354e+06
12.2475,7.6786e-07,3.6325e+06
12.2550,7.6675e-07,4.3648e+06
12.2625,7.6565e-07,3.9148e+06
12.2700,7.6455e-07,3.9194e+06
12.2775,7.6345e-07,4.7459e+06
12.2850,7.6235e-07,3.7463e+06
12.2925,7.6126e-07,3.6593e+06
12.3000,7.6017e-07,4.5800e+06
12.3075,7.5908e-07,4.5857e+06
12.3150,7.5799e-07,4.7749e+06
12.3225,7.5690e-07,3.5853e+06
12.3300,7.5581e-07,3.5896e+06
12.3375,7.5473e-07,3.2252e+06
12.3450,7.5365e-07,3.5061e+06
12.3525,7.5257e-07,4.5268e+06
12.3600,7.5149e-07,5.2725e+06
12.3675,7.5041e-07,3.7967e+06
12.3750,7.4934e-07,4.4506e+06
12.3825,7.4826e-07,4.1775e+06
12.3900,7.4719e-07,3.6246e+06
12.3975,7.4612e-07,4.3737e+06
12.4050,7.4505e-07,3.8197e+06
12.4125,7.4399e-07,3.1714e+06
12.4200,7.4292e-07,4.0160e+06
12.4275,7.4186e-07,3.8336e+06
12.4350,7.4080e-07,3.5574e+06
12.4425,7.3974e-07,3.4679e+06
12.4500,7.3868e-07,3.5660e+06
12.4575,7.3762e-07,4.1341e+06
12.4650,7.3657e-07,3.7627e+06
12.4725,7.3552e-07,3.8615e+06
12.4800,7.3447e-07,4.3378e+06
12.4875,7.3342e-07,3.5875e+06
12.4950,7.3237e-07,6.0502e+06
12.5025,7.3133e-07,3.5015e+06
12.5100,7.3028e-07,4.5483e+06
12.5175,7.2924e-07,3.1303e+06
12.5250,7.2820e-07,5.0342e+06
12.5325,7.2716e-07,4.6598e+06
12.5400,7.2612e-07,4.1891e+06
12.5475,7.2509e-07,3.5268e+06
12.5550,7.2405e-07,3.8173e+06
12.5625,7.2302e-07,4.9687e+06
12.5700,7.2199e-07,4.1135e+06
12.5775,7.2096e-07,3.8309e+06
12.5850,7.1993e-07,3.4520e+06
12.5925,7.1891e-07,3.5519e+06
12.6000,7.1789e-07,3.4600e+06
12.6075,7.1686e-07,4.1381e+06
12.6150,7.1584e-07,3.0829e+06
12.6225,7.1482e-07,4.0514e+06
12.6300,7.1381e-07,4.1528e+06
12.6375,7.1279e-07,4.7381e+06
12.6450,7.1178e-07,3.8723e+06
12.6525,7.1077e-07,3.2951e+06
12.6600,7.0976e-07,3.9785e+06
12.6675,7.0875e-07,4.9550e+06
12.6750,7.0774e-07,4.6690e+06
12.6825,7.0673e-07,4.4796e+06
12.6900,7.0573e-07,3.2171e+06
12.6975,7.0473e-07,3.9044e+06
12.7050,7.0373e-07,3.6158e+06
12.7125,7.0273e-07,3.7178e+06
12.7200,7.0173e-07,4.6042e+06
12.7275,7.0073e-07,3.3344e+06
12.7350,6.9974e-07,3.1418e+06
12.7425,6.9875e-07,3.4404e+06
12.7500,6.9776e-07,4.2320e+06
12.7575,6.9677e-07,3.3500e+06
12.7650,6.9578e-07,4.0446e+06
12.7725,6.9479e-07,4.0494e+06
12.7800,6.9381e-07,4.0542e+06
12.7875,6.9283e-07,4.2570e+06
12.7950,6.9184e-07,2.7750e+06
12.8025,6.9086e-07,3.7708e+06
12.8100,6.8989e-07,3.7752e+06
12.8175,6.8891e-07,4.9735e+06
12.8250,6.8793e-07,2.7879e+06
12.8325,6.8696e-07,3.8882e+06
12.8400,6.8599e-07,3.3936e+06
12.8475,6.8502e-07,3.6973e+06
12.8550,6.8405e-07,4.8024e+06
12.8625,6.8308e-07,2.6039e+06
12.8700,6.8212e-07,4.5129e+06
12.8775,6.8115e-07,3.6141e+06
12.8850,6.8019e-07,4.1212e+06
12.8925,6.7923e-07,3.1193e+06
12.9000,6.7827e-07,2.9214e+06
12.9075,6.7731e-07,3.7319e+06
12.9150,6.7635e-07,3.9383e+06
12.9225,6.7540e-07,3.7407e+06
12.9300,6.7445e-07,2.9351e+06
12.9375,6.7349e-07,3.6479e+06
12.9450,6.7254e-07,3.2463e+06
12.9525,6.7159e-07,4.3676e+06
12.9600,6.7065e-07,3.7623e+06
12.9675,6.6970e-07,3.6648e+06
12.9750,6.6876e-07,2.7516e+06
12.9825,6.6781e-07,4.1836e+06
12.9900,6.6687e-07,3.3711e+06
12.9975,6.6593e-07,4.9095e+06
13.0050,6.6499e-07,3.0715e+06
13.0125,6.6406e-07,2.7675e+06
13.0200,6.6312e-07,4.5159e+06
13.0275,6.6219e-07,2.5683e+06
13.0350,6.6126e-07,3.1887e+06
13.0425,6.6033e-07,3.7075e+06
13.0500,6.5940e-07,1.9585e+06
13.0575,6.5847e-07,4.3355e+06
13.0650,6.5754e-07,3.2033e+06
13.0725,6.5662e-07,2.6896e+06
13.0800,6.5569e-07,3.5218e+06
13.0875,6.5477e-07,3.3182e+06
13.0950,6.5385e-07,2.9066e+06
13.1025,6.5293e-07,4.2615e+06
13.1100,6.5201e-07,3.6419e+06
13.1175,6.5110e-07,4.3754e+06
13.1250,6.5018e-07,4.3804e+06
13.1325,6.4927e-07,3.7587e+06
13.1400,6.4836e-07,3.0311e+06
13.1475,6.4745e-07,4.1860e+06
13.1550,6.4654e-07,3.9813e+06
13.1625,6.4563e-07,3.5661e+06
13.1700,6.4473e-07,3.3601e+06
13.1775,6.4382e-07,3.9949e+06
13.1850,6.4292e-07,3.3678e+06
13.1925,6.4202e-07,3.1607e+06
13.2000,6.4112e-07,3.6920e+06
13.2075,6.4022e-07,3.9075e+06
13.2150,6.3932e-07,3.5948e+06
13.2225,6.3843e-07,3.1751e+06
13.2300,6.3753e-07,3.4968e+06
13.2375,6.3664e-07,2.9703e+06
13.2450,6.3575e-07,2.8673e+06
13.2525,6.3486e-07,3.7214e+06
13.2600,6.3397e-07,2.9802e+06
13.2675,6.3308e-07,2.9836e+06
13.2750,6.3219e-07,2.8804e+06
13.2825,6.3131e-07,2.9903e+06
13.2900,6.3043e-07,2.8868e+06
13.2975,6.2954e-07,3.3184e+06
13.3050,6.2866e-07,3.0004e+06
13.3125,6.2779e-07,3.0038e+06
13.3200,6.2691e-07,4.5115e+06
13.3275,6.2603e-07,3.2257e+06
13.3350,6.2516e-07,2.9064e+06
13.3425,6.2428e-07,4.2033e+06
13.3500,6.2341e-07,2.9129e+06
13.3575,6.2254e-07,3.7805e+06
13.3650,6.2167e-07,3.0276e+06
13.3725,6.2080e-07,2.5979e+06
13.3800,6.1994e-07,3.5765e+06
13.3875,6.1907e-07,3.0378e+06
13.3950,6.1821e-07,2.9326e+06
13.4025,6.1735e-07,2.7183e+06
13.4100,6.1648e-07,4.0282e+06
13.4175,6.1562e-07,2.9424e+06
13.4250,6.1477e-07,3.6006e+06
13.4325,6.1391e-07,3.1676e+06
13.4400,6.1305e-07,4.0463e+06
13.4475,6.1220e-07,3.1747e+06
13.4550,6.1135e-07,2.0819e+06
13.4625,6.1049e-07,2.9622e+06
13.4700,6.0964e-07,3.6247e+06
13.4775,6.0879e-07,2.9689e+06
13.4850,6.0795e-07,3.1924e+06
13.4925,6.0710e-07,4.1882e+06
13.5000,6.0626e-07,4.0824e+06
13.5075,6.0541e-07,3.8659e+06
13.5150,6.0457e-07,3.4278e+06
13.5225,6.0373e-07,3.2102e+06
13.5300,6.0289e-07,2.3269e+06
13.5375,6.0205e-07,4.1052e+06
13.5450,6.0121e-07,2.3321e+06
13.5525,6.0038e-07,3.3356e+06
13.5600,5.9954e-07,2.6713e+06
13.5675,5.9871e-07,4.2347e+06
13.5750,5.9788e-07,3.7931e+06
13.5825,5.9705e-07,2.5684e+06
13.5900,5.9622e-07,2.5712e+06
13.5975,5.9539e-07,3.2458e+06
13.6050,5.9456e-07,3.3616e+06
13.6125,5.9374e-07,3.7019e+06
13.6200,5.9291e-07,3.7060e+06
13.6275,5.9209e-07,2.8103e+06
13.6350,5.9127e-07,2.7009e+06
13.6425,5.9045e-07,4.1692e+06
13.6500,5.8963e-07,3.2710e+06
13.6575,5.8881e-07,3.6134e+06
13.6650,5.8800e-07,3.3912e+06
13.6725,5.8718e-07,4.6402e+06
13.6800,5.8637e-07,3.6255e+06
13.6875,5.8556e-07,3.9697e+06
13.6950,5.8474e-07,2.6112e+06
13.7025,5.8393e-07,3.5236e+06
13.7100,5.8313e-07,2.1616e+06
13.7175,5.8232e-07,2.7336e+06
13.7250,5.8151e-07,2.7366e+06
13.7325,5.8071e-07,3.5390e+06
13.7400,5.7990e-07,3.4287e+06
13.7475,5.7910e-07,2.9745e+06
13.7550,5.7830e-07,2.6341e+06
13.7625,5.7750e-07,2.9811e+06
13.7700,5.7670e-07,3.2138e+06
13.7775,5.7590e-07,2.9875e+06
13.7850,5.7511e-07,2.5305e+06
13.7925,5.7431e-07,3.5700e+06
13.8000,5.7352e-07,2.9973e+06
13.8075,5.7273e-07,3.1160e+06
13.8150,5.7193e-07,3.4661e+06
13.8225,5.7114e-07,3.5856e+06
13.8300,5.7036e-07,3.4737e+06
13.8375,5.6957e-07,3.3616e+06
13.8450,5.6878e-07,2.2044e+06
13.8525,5.6800e-07,3.4849e+06
13.8600,5.6721e-07,2.2091e+06
13.8675,5.6643e-07,2.7937e+06
13.8750,5.6565e-07,3.2632e+06
13.8825,5.6487e-07,3.1499e+06
13.8900,5.6409e-07,2.5692e+06
13.8975,5.6331e-07,4.0926e+06
13.9050,5.6253e-07,2.4576e+06
13.9125,5.6176e-07,2.1087e+06
13.9200,5.6098e-07,2.5803e+06
13.9275,5.6021e-07,2.4656e+06
13.9350,5.5944e-07,2.3507e+06
13.9425,5.5867e-07,3.5304e+06
13.9500,5.5790e-07,3.0628e+06
13.9575,5.5713e-07,2.8303e+06
13.9650,5.5636e-07,3.0694e+06
13.9725,5.5560e-07,2.4816e+06
13.9800,5.5483e-07,3.6678e+06
13.9875,5.5407e-07,3.1977e+06
13.9950,5.5331e-07,2.2524e+06
14.0025,5.5254e-07,2.8484e+06
14.0100,5.5178e-07,2.3760e+06
14.0175,5.5103e-07,2.2596e+06
14.0250,5.5027e-07,2.9767e+06
14.0325,5.4951e-07,3.3376e+06
14.0400,5.4876e-07,2.9831e+06
14.0475,5.4800e-07,2.2692e+06
14.0550,5.4725e-07,2.6306e+06
14.0625,5.4650e-07,3.2321e+06
14.0700,5.4575e-07,2.8761e+06
14.0775,5.4500e-07,2.8790e+06
14.0850,5.4425e-07,1.9210e+06
14.0925,5.4350e-07,2.5243e+06
14.1000,5.4275e-07,3.0087e+06
14.1075,5.4201e-07,3.0118e+06
14.1150,5.4127e-07,3.3769e+06
14.1225,5.4052e-07,2.6559e+06
14.1300,5.3978e-07,3.7468e+06
14.1375,5.3904e-07,2.6615e+06
14.1450,5.3830e-07,3.0279e+06
14.1525,5.3756e-07,2.7885e+06
14.1600,5.3683e-07,3.1557e+06
14.1675,5.3609e-07,2.6728e+06
14.1750,5.3536e-07,2.3107e+06
14.1825,5.3462e-07,2.8004e+06
14.1900,5.3389e-07,1.8279e+06
14.1975,5.3316e-07,2.8063e+06
14.2050,5.3243e-07,3.6645e+06
14.2125,5.3170e-07,3.5461e+06
14.2200,5.3097e-07,3.6723e+06
14.2275,5.3024e-07,2.4503e+06
14.2350,5.2952e-07,1.8394e+06
14.2425,5.2879e-07,2.7012e+06
14.2500,5.2807e-07,2.5810e+06
14.2575,5.2735e-07,2.3377e+06
14.2650,5.2663e-07,3.8189e+06
14.2725,5.2591e-07,3.5762e+06
14.2800,5.2519e-07,2.8389e+06
14.2875,5.2447e-07,3.3365e+06
14.2950,5.2375e-07,2.3500e+06
14.3025,5.2304e-07,2.8479e+06
14.3100,5.2232e-07,3.4708e+06
14.3175,5.2161e-07,2.8539e+06
14.3250,5.2089e-07,2.6083e+06
14.3325,5.2018e-07,2.6111e+06
14.3400,5.1947e-07,2.6139e+06
14.3475,5.1876e-07,2.8659e+06
14.3550,5.1805e-07,3.6175e+06
14.3625,5.1735e-07,3.1217e+06
14.3700,5.1664e-07,1.8745e+06
14.3775,5.1594e-07,3.1282e+06
14.3850,5.1523e-07,3.0062e+06
14.3925,5.1453e-07,2.2567e+06
14.4000,5.1383e-07,2.8870e+06
14.4075,5.1313e-07,1.7587e+06
14.4150,5.1243e-07,3.0186e+06
14.4225,5.1173e-07,2.5180e+06
14.4300,5.1103e-07,4.0338e+06
14.4375,5.1033e-07,2.6495e+06
14.4450,5.0964e-07,3.5368e+06
14.4525,5.0894e-07,3.2875e+06
14.4600,5.0825e-07,3.7973e+06
14.4675,5.0756e-07,3.5477e+06
14.4750,5.0687e-07,2.4095e+06
14.4825,5.0618e-07,4.3171e+06
14.4900,5.0549e-07,3.3045e+06
14.4975,5.0480e-07,1.6533e+06
14.5050,5.0411e-07,2.5469e+06
14.5125,5.0343e-07,2.8047e+06
14.5200,5.0274e-07,2.0415e+06
14.5275,5.0206e-07,3.4494e+06
14.5350,5.0138e-07,2.0457e+06
14.5425,5.0069e-07,2.5601e+06
14.5500,5.0001e-07,3.2037e+06
14.5575,4.9933e-07,1.7954e+06
14.5650,4.9865e-07,4.3664e+06
14.5725,4.9798e-07,2.0563e+06
