station ID = gr (Granada)
system = VELETA
signal = 355, perpendicular, analog, dark-subtracted
date, time= 21.02.2022, 19UTC
range,E,N,S,W,channel
4837.5000,6.5785e+05,7.6370e+05,4.5597e+05,6.0498e+05,355xsa
4845.0000,5.4613e+05,5.8231e+05,5.2898e+05,5.3287e+05,355xsa
4852.5000,5.6778e+05,6.6471e+05,4.4923e+05,5.3931e+05,355xsa
4860.0000,4.9189e+05,6.2675e+05,4.8504e+05,5.4498e+05,355xsa
4867.5000,6.7647e+05,7.9328e+05,5.1544e+05,5.7155e+05,355xsa
4875.0000,5.9158e+05,7.4821e+05,4.9528e+05,6.0875e+05,355xsa
4882.5000,5.8370e+05,6.2125e+05,4.6288e+05,5.9851e+05,355xsa
4890.0000,5.7415e+05,6.6449e+05,4.8699e+05,4.6097e+05,355xsa
4897.5000,5.1902e+05,6.1939e+05,4.0476e+05,4.5020e+05,355xsa
4905.0000,6.9019e+05,6.1313e+05,4.6145e+05,5.6327e+05,355xsa
4912.5000,6.2770e+05,5.6512e+05,4.5304e+05,5.5927e+05,355xsa
4920.0000,4.9426e+05,5.0533e+05,4.5279e+05,5.2571e+05,355xsa
4927.5000,6.8337e+05,6.2453e+05,4.7803e+05,6.0054e+05,355xsa
4935.0000,5.4268e+05,7.3125e+05,5.5789e+05,5.5285e+05,355xsa
4942.5000,6.2628e+05,6.8215e+05,4.9005e+05,5.8682e+05,355xsa
4950.0000,7.7848e+05,6.4021e+05,3.9273e+05,5.4459e+05,355xsa
4957.5000,6.1093e+05,7.6208e+05,4.4889e+05,5.8372e+05,355xsa
4965.0000,6.0526e+05,5.3299e+05,4.0264e+05,4.9944e+05,355xsa
4972.5000,6.3559e+05,5.8069e+05,4.0385e+05,4.8671e+05,355xsa
4980.0000,5.3077e+05,5.9000e+05,4.2692e+05,5.1087e+05,355xsa
4987.5000,5.4754e+05,6.7945e+05,3.1187e+05,6.2284e+05,355xsa
4995.0000,7.1153e+05,6.6712e+05,4.5317e+05,5.6384e+05,355xsa
5002.5000,4.9402e+05,6.8609e+05,4.2146e+05,4.7649e+05,355xsa
5010.0000,5.5420e+05,6.9495e+05,4.6610e+05,5.5957e+05,355xsa
5017.5000,6.7445e+05,5.9722e+05,3.4379e+05,4.4266e+05,355xsa
5025.0000,6.6362e+05,5.9815e+05,4.1756e+05,4.9790e+05,355xsa
5032.5000,6.1668e+05,7.1580e+05,2.9521e+05,4.4274e+05,355xsa
5040.0000,6.1938e+05,6.1894e+05,2.9179e+05,5.1293e+05,355xsa
5047.5000,6.5318e+05,8.2972e+05,3.9713e+05,4.7733e+05,355xsa
5055.0000,5.2349e+05,7.6118e+05,4.3987e+05,4.5969e+05,355xsa
5062.5000,6.5793e+05,7.1393e+05,3.6562e+05,6.3824e+05,355xsa
5070.0000,7.2347e+05,7.5961e+05,4.5381e+05,5.8874e+05,355xsa
5077.5000,7.2125e+05,7.7584e+05,5.5563e+05,5.2146e+05,355xsa
5085.0000,7.7508e+05,7.7726e+05,4.6615e+05,6.1063e+05,355xsa
5092.5000,6.4466e+05,7.9449e+05,5.6507e+05,5.5882e+05,355xsa
5100.0000,5.8927e+05,7.6157e+05,4.0631e+05,4.8466e+05,355xsa
5107.5000,5.0525e+05,6.5420e+05,4.5613e+05,5.3295e+05,355xsa
5115.0000,5.1206e+05,7.9798e+05,3.2980e+05,4.4142e+05,355xsa
5122.5000,6.9496e+05,6.7583e+05,4.6860e+05,4.2226e+05,355xsa
5130.0000,7.4069e+05,7.3042e+05,4.2002e+05,5.7421e+05,355xsa
5137.5000,7.1245e+05,9.4276e+05,5.0086e+05,5.3117e+05,355xsa
5145.0000,7.3427e+05,6.6652e+05,4.8887e+05,4.7621e+05,355xsa
5152.5000,6.7074e+05,5.9200e+05,4.1652e+05,5.4778e+05,355xsa
5160.0000,5.2562e+05,6.7223e+05,4.6646e+05,4.4110e+05,355xsa
5167.5000,7.0270e+05,6.7056e+05,4.7234e+05,4.8582e+05,355xsa
5175.0000,6.9567e+05,6.1714e+05,3.7479e+05,6.0612e+05,355xsa
5182.5000,7.1042e+05,6.7901e+05,5.0967e+05,5.0412e+05,355xsa
5190.0000,6.6319e+05,7.3757e+05,5.0020e+05,6.2424e+05,355xsa
5197.5000,7.4201e+05,6.1703e+05,5.3369e+05,5.6013e+05,355xsa
5205.0000,7.3130e+05,7.1797e+05,5.1962e+05,5.4063e+05,355xsa
5212.5000,7.0762e+05,7.2833e+05,5.5151e+05,5.9836e+05,355xsa
5220.0000,5.6838e+05,8.1630e+05,5.0877e+05,4.6250e+05,355xsa
5227.5000,6.7281e+05,6.9734e+05,5.4912e+05,5.8236e+05,355xsa
5235.0000,6.4781e+05,7.7178e+05,5.5720e+05,4.6144e+05,355xsa
5242.5000,6.1893e+05,7.2835e+05,4.5076e+05,4.8046e+05,355xsa
5250.0000,6.6553e+05,6.9868e+05,4.2122e+05,5.4442e+05,355xsa
5257.5000,6.3184e+05,6.7632e+05,3.8590e+05,4.7104e+05,355xsa
5265.0000,7.9147e+05,6.7637e+05,4.6591e+05,5.5974e+05,355xsa
5272.5000,5.5349e+05,8.3280e+05,4.6159e+05,6.1975e+05,355xsa
5280.0000,6.1647e+05,7.7849e+05,4.7707e+05,5.4594e+05,355xsa
5287.5000,4.8654e+05,5.7985e+05,3.0599e+05,4.5179e+05,355xsa
5295.0000,4.9742e+05,8.3043e+05,4.8359e+05,5.2909e+05,355xsa
5302.5000,5.4171e+05,7.2987e+05,4.3827e+05,5.2392e+05,355xsa
5310.0000,5.4706e+05,8.6667e+05,4.4142e+05,4.4131e+05,355xsa
5317.5000,5.9652e+05,7.1963e+05,4.8866e+05,4.6364e+05,355xsa
5325.0000,5.0692e+05,7.1782e+05,4.6602e+05,4.4573e+05,355xsa
5332.5000,6.2591e+05,6.0903e+05,4.9046e+05,5.5588e+05,355xsa
5340.0000,7.0305e+05,6.6776e+05,4.5995e+05,5.9513e+05,355xsa
5347.5000,5.5287e+05,6.5898e+05,4.2829e+05,5.4544e+05,355xsa
5355.0000,5.8553e+05,5.8794e+05,4.6740e+05,4.2745e+05,355xsa
5362.5000,5.5598e+05,6.5975e+05,5.1159e+05,5.1148e+05,355xsa
5370.0000,5.3115e+05,6.3326e+05,3.9086e+05,4.3082e+05,355xsa
5377.5000,5.8360e+05,6.5267e+05,3.8117e+05,4.7809e+05,355xsa
5385.0000,5.7835e+05,6.6137e+05,3.7930e+05,5.7573e+05,355xsa
5392.5000,5.5730e+05,6.6913e+05,4.6806e+05,6.1872e+05,355xsa
5400.0000,6.2012e+05,6.7297e+05,4.8122e+05,5.3348e+05,355xsa
5407.5000,7.2093e+05,7.4024e+05,4.5976e+05,5.8253e+05,355xsa
5415.0000,5.2121e+05,6.3597e+05,3.7756e+05,5.3744e+05,355xsa
5422.5000,4.2401e+05,4.4642e+05,2.6402e+05,4.4726e+05,355xsa
5430.0000,5.3610e+05,6.3251e+05,3.2071e+05,4.0454e+05,355xsa
5437.5000,6.4880e+05,6.8836e+05,3.5166e+05,3.3652e+05,355xsa
5445.0000,6.4456e+05,5.8577e+05,4.1392e+05,4.8213e+05,355xsa
5452.5000,5.2342e+05,7.3649e+05,4.5939e+05,5.2678e+05,355xsa
5460.0000,4.4505e+05,5.7485e+05,2.8992e+05,4.2114e+05,355xsa
5467.5000,5.8405e+05,4.4777e+05,2.9983e+05,3.9292e+05,355xsa
5475.0000,3.7842e+05,4.5002e+05,2.5798e+05,4.5291e+05,355xsa
5482.5000,3.5196e+05,5.7145e+05,2.9944e+05,4.7453e+05,355xsa
5490.0000,5.6334e+05,4.7496e+05,3.2784e+05,3.8594e+05,355xsa
5497.5000,6.8777e+05,5.4283e+05,2.8367e+05,4.1978e+05,355xsa
5505.0000,6.4138e+05,6.0696e+05,3.3169e+05,4.8973e+05,355xsa
5512.5000,5.0411e+05,6.0141e+05,2.1622e+05,3.9221e+05,355xsa
5520.0000,5.1478e+05,6.0821e+05,4.5534e+05,5.0789e+05,355xsa
5527.5000,6.1972e+05,6.0779e+05,3.9135e+05,4.7821e+05,355xsa
5535.0000,5.3419e+05,6.1775e+05,3.2908e+05,6.1966e+05,355xsa
5542.5000,5.5126e+05,5.1740e+05,2.7168e+05,5.7034e+05,355xsa
5550.0000,5.2769e+05,6.2423e+05,2.8076e+05,3.9443e+05,355xsa
5557.5000,4.9353e+05,6.3953e+05,2.8990e+05,4.0177e+05,355xsa
5565.0000,4.9382e+05,5.7409e+05,3.8408e+05,4.5114e+05,355xsa
5572.5000,4.6884e+05,5.6932e+05,2.4095e+05,4.1236e+05,355xsa
5580.0000,5.6296e+05,5.0015e+05,3.9249e+05,4.3352e+05,355xsa
5587.5000,5.4649e+05,5.8721e+05,4.3587e+05,3.6909e+05,355xsa
5595.0000,5.2674e+05,6.4395e+05,2.9806e+05,4.6132e+05,355xsa
5602.5000,6.4303e+05,5.9993e+05,3.8183e+05,5.7318e+05,355xsa
5610.0000,5.2317e+05,6.4420e+05,3.0926e+05,5.4912e+05,355xsa
5617.5000,5.6200e+05,6.5555e+05,3.8815e+05,4.3937e+05,355xsa
5625.0000,4.1553e+05,6.0798e+05,3.7847e+05,4.1052e+05,355xsa
5632.5000,5.6823e+05,8.1495e+05,3.4400e+05,4.2129e+05,355xsa
5640.0000,5.3847e+05,5.0343e+05,4.5379e+05,4.3750e+05,355xsa
5647.5000,6.8151e+05,5.4800e+05,4.5284e+05,5.7810e+05,355xsa
5655.0000,6.6273e+05,6.2098e+05,4.4646e+05,6.4574e+05,355xsa
5662.5000,6.5036e+05,7.5629e+05,5.1718e+05,5.1815e+05,355xsa
5670.0000,6.3356e+05,6.0358e+05,4.1506e+05,4.5307e+05,355xsa
5677.5000,4.8996e+05,6.1938e+05,3.5498e+05,3.6578e+05,355xsa
5685.0000,5.0439e+05,5.6187e+05,2.8473e+05,3.5799e+05,355xsa
5692.5000,6.5177e+05,5.6007e+05,2.6132e+05,4.0176e+05,355xsa
5700.0000,5.5771e+05,6.1219e+05,4.8772e+05,3.9622e+05,355xsa
5707.5000,6.4639e+05,6.0055e+05,6.3473e+05,6.6441e+05,355xsa
5715.0000,5.2633e+05,7.2831e+05,4.0728e+05,6.0197e+05,355xsa
5722.5000,5.3104e+05,5.2604e+05,3.2179e+05,3.2832e+05,355xsa
5730.0000,4.8459e+05,6.2866e+05,3.8605e+05,3.4810e+05,355xsa
5737.5000,5.2491e+05,6.4928e+05,4.1049e+05,4.2710e+05,355xsa
5745.0000,6.4596e+05,6.0847e+05,4.0262e+05,5.3448e+05,355xsa
5752.5000,6.1513e+05,8.1303e+05,3.7003e+05,5.3476e+05,355xsa
5760.0000,6.1673e+05,6.7237e+05,5.2953e+05,5.5189e+05,355xsa
5767.5000,5.2816e+05,7.5528e+05,5.1175e+05,6.2886e+05,355xsa
5775.0000,5.7813e+05,6.0806e+05,4.3170e+05,4.7113e+05,355xsa
5782.5000,6.2496e+05,7.8641e+05,5.0081e+05,4.8935e+05,355xsa
5790.0000,6.7316e+05,7.4755e+05,4.5440e+05,5.0198e+05,355xsa
5797.5000,5.9403e+05,6.2875e+05,4.8291e+05,5.1468e+05,355xsa
5805.0000,6.4125e+05,6.8405e+05,3.6768e+05,5.9481e+05,355xsa
5812.5000,5.7536e+05,7.6139e+05,4.5908e+05,5.5284e+05,355xsa
5820.0000,4.9879e+05,8.0123e+05,4.1435e+05,3.8552e+05,355xsa
5827.5000,5.3230e+05,6.8016e+05,4.2233e+05,4.9355e+05,355xsa
5835.0000,5.9712e+05,6.0806e+05,4.1072e+05,5.6174e+05,355xsa
5842.5000,6.1139e+05,5.6683e+05,4.1294e+05,3.7463e+05,355xsa
5850.0000,6.8950e+05,6.4251e+05,4.3487e+05,3.0601e+05,355xsa
5857.5000,5.5989e+05,5.0812e+05,4.6040e+05,4.8236e+05,355xsa
5865.0000,6.7672e+05,5.1875e+05,3.3452e+05,4.4863e+05,355xsa
5872.5000,5.3587e+05,7.1408e+05,3.2954e+05,5.6314e+05,355xsa
5880.0000,4.8920e+05,6.3389e+05,5.1667e+05,5.4700e+05,355xsa
5887.5000,6.1379e+05,8.0583e+05,5.6380e+05,5.5545e+05,355xsa
5895.0000,5.1761e+05,6.4419e+05,3.9330e+05,5.6982e+05,355xsa
5902.5000,5.4491e+05,5.1596e+05,3.5415e+05,4.7446e+05,355xsa
5910.0000,5.1670e+05,6.2735e+05,4.9000e+05,4.9224e+05,355xsa
5917.5000,5.5480e+05,4.6638e+05,3.4290e+05,6.2164e+05,355xsa
5925.0000,4.5984e+05,5.1038e+05,3.7828e+05,5.3043e+05,355xsa
5932.5000,4.6458e+05,4.2222e+05,3.9355e+05,4.4828e+05,355xsa
5940.0000,4.6098e+05,5.9189e+05,2.8215e+05,3.9082e+05,355xsa
5947.5000,4.7053e+05,4.9629e+05,4.0993e+05,3.6664e+05,355xsa
5955.0000,5.2339e+05,6.0810e+05,3.3405e+05,5.6826e+05,355xsa
5962.5000,5.9700e+05,4.8915e+05,4.3368e+05,6.0945e+05,355xsa
5970.0000,7.3620e+05,5.7735e+05,3.6714e+05,4.8658e+05,355xsa
5977.5000,5.8911e+05,5.5095e+05,4.0802e+05,5.9193e+05,355xsa
5985.0000,4.3643e+05,4.5765e+05,2.4396e+05,4.1984e+05,355xsa
5992.5000,4.0345e+05,5.5372e+05,2.5065e+05,4.7930e+05,355xsa
6000.0000,5.6184e+05,5.5999e+05,4.0378e+05,4.1096e+05,355xsa
6007.5000,5.5468e+05,6.5311e+05,4.5738e+05,4.9516e+05,355xsa
6015.0000,6.2228e+05,6.0447e+05,3.7637e+05,3.5907e+05,355xsa
6022.5000,5.3656e+05,7.3751e+05,4.6581e+05,4.7674e+05,355xsa
6030.0000,5.3050e+05,5.9394e+05,3.6962e+05,5.0134e+05,355xsa
6037.5000,5.3923e+05,4.6571e+05,3.7178e+05,4.5441e+05,355xsa
6045.0000,4.3036e+05,4.6687e+05,3.3308e+05,3.9981e+05,355xsa
6052.5000,3.5446e+05,3.7989e+05,2.7555e+05,3.3501e+05,355xsa
6060.0000,4.8352e+05,5.4262e+05,4.2807e+05,4.7896e+05,355xsa
6067.5000,5.4461e+05,6.6373e+05,2.3575e+05,4.8015e+05,355xsa
6075.0000,2.9582e+05,5.7783e+05,3.7016e+05,3.4126e+05,355xsa
6082.5000,5.8241e+05,5.4164e+05,3.2092e+05,2.5684e+05,355xsa
6090.0000,5.1598e+05,6.0456e+05,2.2116e+05,4.2338e+05,355xsa
6097.5000,3.9882e+05,4.9392e+05,2.5321e+05,3.4631e+05,355xsa
6105.0000,5.3620e+05,4.8124e+05,2.5005e+05,4.6084e+05,355xsa
6112.5000,3.8685e+05,3.9506e+05,3.6082e+05,4.2526e+05,355xsa
6120.0000,5.6550e+05,4.2521e+05,3.3124e+05,3.6410e+05,355xsa
6127.5000,5.8852e+05,6.2221e+05,3.5368e+05,5.2277e+05,355xsa
6135.0000,5.1215e+05,5.9057e+05,4.0812e+05,5.0364e+05,355xsa
6142.5000,4.9934e+05,6.2782e+05,3.2345e+05,5.5090e+05,355xsa
6150.0000,4.4544e+05,5.5885e+05,3.2040e+05,3.5230e+05,355xsa
6157.5000,5.1077e+05,4.6128e+05,3.2889e+05,3.2360e+05,355xsa
6165.0000,5.1072e+05,4.0960e+05,3.5674e+05,4.1198e+05,355xsa
6172.5000,3.9319e+05,4.5579e+05,3.4211e+05,3.6908e+05,355xsa
6180.0000,4.3167e+05,4.9701e+05,2.7823e+05,4.3469e+05,355xsa
6187.5000,4.3792e+05,6.5262e+05,3.7880e+05,5.4344e+05,355xsa
6195.0000,5.0401e+05,5.5406e+05,4.0703e+05,4.0689e+05,355xsa
6202.5000,5.0001e+05,5.6713e+05,3.2067e+05,3.5834e+05,355xsa
6210.0000,4.6594e+05,6.5214e+05,3.4105e+05,3.3961e+05,355xsa
6217.5000,5.3126e+05,6.4455e+05,4.5586e+05,4.7536e+05,355xsa
6225.0000,5.4830e+05,5.9358e+05,5.6332e+05,4.5156e+05,355xsa
6232.5000,5.7595e+05,4.0414e+05,2.6718e+05,4.6844e+05,355xsa
6240.0000,5.1532e+05,5.4630e+05,4.5916e+05,2.9539e+05,355xsa
6247.5000,3.4328e+05,5.5687e+05,2.8831e+05,2.1012e+05,355xsa
6255.0000,4.6476e+05,4.0044e+05,3.1154e+05,2.1725e+05,355xsa
6262.5000,4.4727e+05,6.1404e+05,3.5349e+05,4.6498e+05,355xsa
6270.0000,5.6957e+05,5.7954e+05,4.9556e+05,4.3412e+05,355xsa
6277.5000,5.2687e+05,7.3183e+05,4.2997e+05,5.1262e+05,355xsa
6285.0000,5.1608e+05,6.7469e+05,2.5831e+05,5.2321e+05,355xsa
6292.5000,3.5629e+05,5.3407e+05,4.3068e+05,3.6345e+05,355xsa
6300.0000,3.8136e+05,4.7347e+05,2.5014e+05,3.4683e+05,355xsa
6307.5000,5.5483e+05,4.7594e+05,3.8151e+05,3.5169e+05,355xsa
6315.0000,5.9940e+05,5.9060e+05,4.5945e+05,3.8092e+05,355xsa
6322.5000,5.7780e+05,6.9224e+05,4.1990e+05,5.9992e+05,355xsa
6330.0000,4.7190e+05,6.1241e+05,3.9238e+05,6.5294e+05,355xsa
6337.5000,6.3771e+05,6.2476e+05,4.0012e+05,4.3536e+05,355xsa
6345.0000,5.6145e+05,5.0481e+05,2.8919e+05,4.2412e+05,355xsa
6352.5000,5.8329e+05,8.0003e+05,4.8270e+05,4.7435e+05,355xsa
6360.0000,5.0380e+05,6.4976e+05,3.9610e+05,5.0699e+05,355xsa
6367.5000,4.3216e+05,5.7984e+05,2.9949e+05,4.1613e+05,355xsa
6375.0000,7.5821e+05,5.5367e+05,4.0074e+05,5.2728e+05,355xsa
6382.5000,4.6319e+05,6.2123e+05,4.1134e+05,4.8298e+05,355xsa
6390.0000,5.6253e+05,6.1578e+05,4.1369e+05,4.6889e+05,355xsa
6397.5000,6.5955e+05,5.6036e+05,4.8263e+05,5.7540e+05,355xsa
6405.0000,5.9715e+05,5.1441e+05,4.5179e+05,5.4339e+05,355xsa
6412.5000,4.5502e+05,4.4872e+05,3.0513e+05,5.2097e+05,355xsa
6420.0000,4.5468e+05,4.5536e+05,3.7149e+05,4.3839e+05,355xsa
6427.5000,5.7335e+05,4.8583e+05,3.7236e+05,5.1221e+05,355xsa
6435.0000,5.8451e+05,5.7116e+05,3.7042e+05,5.3585e+05,355xsa
6442.5000,5.4508e+05,5.8937e+05,3.5441e+05,4.0911e+05,355xsa
6450.0000,4.8855e+05,6.7955e+05,4.1022e+05,5.0171e+05,355xsa
6457.5000,4.8403e+05,5.4972e+05,5.3835e+05,4.2373e+05,355xsa
6465.0000,4.5400e+05,6.0199e+05,3.1015e+05,5.8903e+05,355xsa
6472.5000,4.4937e+05,5.3666e+05,3.7191e+05,5.2224e+05,355xsa
6480.0000,5.4434e+05,5.6778e+05,3.8701e+05,6.5152e+05,355xsa
6487.5000,5.5700e+05,5.4771e+05,4.5780e+05,5.6460e+05,355xsa
6495.0000,4.3678e+05,6.5477e+05,2.1868e+05,4.0437e+05,355xsa
6502.5000,3.6041e+05,6.9639e+05,3.2952e+05,4.1246e+05,355xsa
6510.0000,4.9050e+05,5.7018e+05,2.9437e+05,4.9385e+05,355xsa
6517.5000,5.6505e+05,5.1104e+05,3.0944e+05,5.4393e+05,355xsa
6525.0000,5.9809e+05,5.8003e+05,5.1792e+05,5.1633e+05,355xsa
6532.5000,6.8045e+05,4.6856e+05,4.6416e+05,4.9871e+05,355xsa
6540.0000,5.7910e+05,5.9574e+05,4.5799e+05,5.6943e+05,355xsa
6547.5000,4.6276e+05,4.9687e+05,3.5153e+05,2.7147e+05,355xsa
6555.0000,3.8226e+05,4.0627e+05,3.4651e+05,3.9877e+05,355xsa
6562.5000,5.7288e+05,4.2180e+05,1.4736e+05,3.5298e+05,355xsa
6570.0000,6.3563e+05,4.7835e+05,3.6858e+05,3.0552e+05,355xsa
6577.5000,3.9810e+05,5.2343e+05,3.2103e+05,6.3610e+05,355xsa
6585.0000,4.7101e+05,6.1867e+05,4.6725e+05,6.3608e+05,355xsa
6592.5000,6.0611e+05,6.8193e+05,3.8141e+05,3.7095e+05,355xsa
6600.0000,5.1302e+05,4.5911e+05,3.9262e+05,3.6588e+05,355xsa
6607.5000,4.6831e+05,6.8061e+05,4.2014e+05,3.2825e+05,355xsa
6615.0000,4.3676e+05,4.9530e+05,2.3573e+05,3.4531e+05,355xsa
6622.5000,3.8722e+05,5.9749e+05,4.8149e+05,4.6648e+05,355xsa
6630.0000,3.2851e+05,6.5396e+05,4.8855e+05,5.5245e+05,355xsa
6637.5000,5.6663e+05,4.3895e+05,3.0452e+05,4.3127e+05,355xsa
6645.0000,3.2850e+05,5.2674e+05,2.7080e+05,4.6965e+05,355xsa
6652.5000,3.0524e+05,6.2092e+05,4.0489e+05,4.0622e+05,355xsa
6660.0000,4.3069e+05,3.8481e+05,2.2993e+05,3.9963e+05,355xsa
6667.5000,5.1000e+05,4.5047e+05,4.1425e+05,4.3065e+05,355xsa
6675.0000,4.5226e+05,5.5265e+05,3.7894e+05,3.4857e+05,355xsa
6682.5000,3.3676e+05,5.8567e+05,1.9063e+05,3.7055e+05,355xsa
6690.0000,4.4368e+05,4.0195e+05,3.8520e+05,3.7593e+05,355xsa
6697.5000,4.3707e+05,3.7245e+05,3.7846e+05,5.6527e+05,355xsa
6705.0000,4.0301e+05,5.2563e+05,2.4677e+05,3.6238e+05,355xsa
6712.5000,5.1233e+05,4.7183e+05,3.8932e+05,3.3418e+05,355xsa
6720.0000,3.0688e+05,5.1115e+05,3.6723e+05,4.8337e+05,355xsa
6727.5000,3.3057e+05,6.0740e+05,3.2971e+05,4.1543e+05,355xsa
6735.0000,3.8972e+05,3.9353e+05,3.5811e+05,3.6871e+05,355xsa
6742.5000,3.3667e+05,6.5170e+05,3.2502e+05,4.6813e+05,355xsa
6750.0000,4.1462e+05,5.2345e+05,3.6743e+05,3.2711e+05,355xsa
6757.5000,5.6255e+05,4.2403e+05,2.9242e+05,4.0367e+05,355xsa
6765.0000,4.5833e+05,4.2186e+05,3.1788e+05,5.2553e+05,355xsa
6772.5000,3.3967e+05,4.7565e+05,3.0149e+05,2.1583e+05,355xsa
6780.0000,3.7158e+05,4.2374e+05,4.8754e+05,3.6897e+05,355xsa
6787.5000,5.4882e+05,6.5261e+05,5.2297e+05,4.7439e+05,355xsa
6795.0000,3.5288e+05,6.9943e+05,5.4290e+05,3.7061e+05,355xsa
6802.5000,3.8816e+05,5.8336e+05,4.3275e+05,4.8591e+05,355xsa
6810.0000,4.6760e+05,4.7151e+05,3.5828e+05,3.8325e+05,355xsa
6817.5000,3.6153e+05,5.7178e+05,3.4804e+05,3.0692e+05,355xsa
6825.0000,3.8284e+05,3.1731e+05,4.0563e+05,3.0285e+05,355xsa
6832.5000,4.7860e+05,5.3948e+05,3.5273e+05,2.7504e+05,355xsa
6840.0000,5.5259e+05,4.1541e+05,4.9463e+05,3.8663e+05,355xsa
6847.5000,5.0613e+05,6.0700e+05,4.8776e+05,4.1290e+05,355xsa
6855.0000,3.6870e+05,5.7967e+05,3.9169e+05,4.4407e+05,355xsa
6862.5000,3.8068e+05,5.2668e+05,3.3509e+05,2.5991e+05,355xsa
6870.0000,3.9110e+05,3.8228e+05,9.4322e+04,4.5401e+05,355xsa
6877.5000,3.0220e+05,5.4822e+05,3.5259e+05,2.5624e+05,355xsa
6885.0000,3.5106e+05,5.6227e+05,3.0838e+05,4.7367e+05,355xsa
6892.5000,3.2927e+05,4.7173e+05,3.1066e+05,3.2820e+05,355xsa
6900.0000,4.0259e+05,4.8888e+05,2.9036e+05,5.2090e+05,355xsa
6907.5000,4.3743e+05,4.6246e+05,2.7160e+05,3.6197e+05,355xsa
6915.0000,4.6917e+05,5.1694e+05,2.0412e+05,4.0812e+05,355xsa
6922.5000,5.7899e+05,4.6609e+05,1.7209e+05,3.2131e+05,355xsa
6930.0000,4.3051e+05,4.4433e+05,2.3756e+05,3.0411e+05,355xsa
6937.5000,5.0485e+05,5.5620e+05,2.8049e+05,3.8958e+05,355xsa
6945.0000,5.0104e+05,7.4210e+05,3.5300e+05,3.9859e+05,355xsa
6952.5000,3.8745e+05,5.9792e+05,3.2756e+05,3.1100e+05,355xsa
6960.0000,5.6065e+05,5.3847e+05,3.4797e+05,4.6434e+05,355xsa
6967.5000,4.7632e+05,5.0014e+05,3.1582e+05,4.2586e+05,355xsa
6975.0000,5.9770e+05,4.4681e+05,3.0000e+05,3.8721e+05,355xsa
6982.5000,5.4611e+05,5.0891e+05,2.0317e+05,2.7735e+05,355xsa
6990.0000,5.4232e+05,4.4873e+05,3.9734e+05,5.1803e+05,355xsa
6997.5000,6.5466e+05,5.7581e+05,3.8657e+05,3.3994e+05,355xsa
7005.0000,4.7315e+05,3.7750e+05,3.3752e+05,4.8367e+05,355xsa
7012.5000,3.6584e+05,6.2162e+05,3.4824e+05,4.9137e+05,355xsa
7020.0000,4.4010e+05,5.6783e+05,3.2727e+05,4.3231e+05,355xsa
7027.5000,4.8455e+05,4.9373e+05,4.6019e+05,6.3574e+05,355xsa
7035.0000,4.3024e+05,5.9710e+05,2.0960e+05,3.9557e+05,355xsa
7042.5000,4.8999e+05,6.4879e+05,5.1593e+05,4.9391e+05,355xsa
7050.0000,5.4830e+05,5.6428e+05,2.0880e+05,4.3264e+05,355xsa
7057.5000,4.9376e+05,5.4690e+05,3.3584e+05,3.5928e+05,355xsa
7065.0000,4.4576e+05,5.5484e+05,4.0590e+05,4.2771e+05,355xsa
7072.5000,4.2467e+05,4.1532e+05,1.7793e+05,4.7609e+05,355xsa
7080.0000,5.6317e+05,2.9050e+05,1.7661e+05,3.1062e+05,355xsa
7087.5000,4.2477e+05,7.0818e+05,3.3190e+05,3.4192e+05,355xsa
7095.0000,4.8026e+05,6.0562e+05,3.0019e+05,4.8082e+05,355xsa
7102.5000,4.6077e+05,5.1287e+05,2.5467e+05,4.1346e+05,355xsa
7110.0000,2.9214e+05,4.8141e+05,4.2480e+05,2.1561e+05,355xsa
7117.5000,4.3525e+05,3.7083e+05,1.5960e+05,5.0448e+05,355xsa
7125.0000,3.9660e+05,4.3871e+05,8.5970e+04,4.3156e+05,355xsa
7132.5000,6.0259e+05,4.0516e+05,4.3266e+05,3.1352e+05,355xsa
7140.0000,3.4298e+05,3.5936e+05,3.7138e+05,4.9040e+05,355xsa
7147.5000,6.0858e+05,6.0595e+05,5.7818e+05,5.5894e+05,355xsa
7155.0000,3.3749e+05,6.0029e+05,4.1979e+05,4.3521e+05,355xsa
7162.5000,4.0078e+05,5.9981e+05,3.5981e+05,2.2924e+05,355xsa
7170.0000,4.0161e+05,5.6622e+05,3.2747e+05,3.6039e+05,355xsa
7177.5000,4.9847e+05,6.3200e+05,3.8577e+05,4.6413e+05,355xsa
7185.0000,4.8378e+05,4.4963e+05,3.8133e+05,2.8842e+05,355xsa
7192.5000,6.5834e+05,5.5750e+05,2.9798e+05,4.9763e+05,355xsa
7200.0000,5.8417e+05,6.4299e+05,3.3900e+05,3.4057e+05,355xsa
7207.5000,5.9948e+05,6.5490e+05,3.7668e+05,4.4162e+05,355xsa
7215.0000,6.2542e+05,4.4457e+05,4.5861e+05,5.4839e+05,355xsa
7222.5000,5.9137e+05,3.4827e+05,4.6310e+05,5.3892e+05,355xsa
7230.0000,4.7745e+05,4.6592e+05,5.1366e+05,3.2924e+05,355xsa
7237.5000,5.5655e+05,4.7752e+05,2.3780e+05,4.8082e+05,355xsa
7245.0000,3.5137e+05,6.3860e+05,2.8811e+05,2.4167e+05,355xsa
7252.5000,4.0379e+05,3.5295e+05,2.6019e+05,3.4733e+05,355xsa
