station ID = gr (Granada)
system = VELETA
signal = 355, parallel, analog, dark-subtracted
date, time= 21.02.2022, 19UTC
range,E,N,S,W,channel
4852.5000,1.9182e+05,1.6708e+05,1.5277e+05,2.1200e+05,355xpa
4860.0000,1.5479e+05,1.9882e+05,1.7566e+05,1.7824e+05,355xpa
4867.5000,1.1031e+05,1.2235e+05,1.4248e+05,1.7156e+05,355xpa
4875.0000,2.2420e+05,1.4367e+05,1.5821e+05,2.3894e+05,355xpa
4882.5000,1.0129e+05,8.2713e+04,1.4416e+05,2.6229e+05,355xpa
4890.0000,1.3645e+05,7.0813e+04,2.1105e+05,1.6748e+05,355xpa
4897.5000,1.7832e+05,1.0598e+05,2.3283e+05,1.7043e+05,355xpa
4905.0000,2.0333e+05,1.4055e+05,1.4957e+05,1.8400e+05,355xpa
4912.5000,5.6741e+04,1.2217e+05,1.0505e+05,1.8701e+05,355xpa
4920.0000,1.2008e+05,1.1434e+05,1.8986e+05,1.8676e+05,355xpa
4927.5000,1.5500e+05,2.2001e+05,1.4765e+05,2.4329e+05,355xpa
4935.0000,1.8189e+05,1.0761e+05,1.2004e+05,2.6961e+05,355xpa
4942.5000,1.7747e+05,1.8327e+05,1.8498e+05,2.1249e+05,355xpa
4950.0000,1.5310e+05,1.4729e+05,9.9183e+04,1.9486e+05,355xpa
4957.5000,8.6937e+04,1.4024e+05,1.3696e+05,1.7213e+05,355xpa
4965.0000,1.6489e+05,1.3983e+05,1.9586e+05,1.6096e+05,355xpa
4972.5000,1.2349e+05,1.4361e+05,1.5539e+05,1.3798e+05,355xpa
4980.0000,1.6505e+05,1.6253e+05,1.5250e+05,1.9639e+05,355xpa
4987.5000,2.1950e+05,9.4738e+04,1.3020e+05,2.3155e+05,355xpa
4995.0000,6.9656e+04,9.5023e+04,1.3059e+05,2.3140e+05,355xpa
5002.5000,1.0209e+05,9.4462e+04,1.4625e+05,2.1004e+05,355xpa
5010.0000,1.4152e+05,1.5344e+05,1.6965e+05,1.9451e+05,355xpa
5017.5000,1.8375e+05,1.7949e+05,1.1470e+05,1.9680e+05,355xpa
5025.0000,1.6548e+05,1.0130e+05,1.2018e+05,1.4177e+05,355xpa
5032.5000,1.5653e+05,1.4023e+05,1.1282e+05,1.5163e+05,355xpa
5040.0000,1.0363e+05,1.1568e+05,1.0627e+05,1.4434e+05,355xpa
5047.5000,1.4624e+05,1.2207e+05,1.6530e+05,2.3715e+05,355xpa
5055.0000,9.0390e+04,1.4841e+05,1.5366e+05,1.4433e+05,355xpa
5062.5000,1.2714e+05,1.2540e+05,2.5487e+05,2.4898e+05,355xpa
5070.0000,1.0225e+05,1.0487e+05,8.7500e+04,1.6871e+05,355xpa
5077.5000,1.5410e+05,1.3313e+05,1.1222e+05,1.8144e+05,355xpa
5085.0000,1.3177e+05,5.9924e+04,5.5597e+04,2.3543e+05,355xpa
5092.5000,1.7083e+05,1.0844e+05,1.4804e+05,1.4648e+05,355xpa
5100.0000,1.2726e+05,6.5565e+04,1.4848e+05,1.8746e+05,355xpa
5107.5000,1.7891e+05,1.7449e+05,1.0206e+05,8.9885e+04,355xpa
5115.0000,1.0762e+05,6.0633e+04,9.5266e+04,1.8413e+05,355xpa
5122.5000,9.7264e+04,1.2039e+05,1.7558e+05,2.6648e+05,355xpa
5130.0000,1.1628e+05,1.1450e+05,2.1890e+05,1.8343e+05,355xpa
5137.5000,1.7744e+05,8.5317e+04,1.1489e+05,1.7770e+05,355xpa
5145.0000,1.7975e+05,1.2952e+05,6.1402e+04,2.0065e+05,355xpa
5152.5000,3.9029e+04,1.0291e+05,1.7494e+05,2.2733e+05,355xpa
5160.0000,1.4020e+05,6.3507e+04,1.5560e+05,4.5723e+04,355xpa
5167.5000,1.4604e+05,7.1839e+04,1.0266e+05,8.9293e+04,355xpa
5175.0000,1.0562e+05,9.6551e+04,1.4743e+05,1.6397e+05,355xpa
5182.5000,1.4325e+05,8.3179e+04,1.3967e+05,1.5079e+05,355xpa
5190.0000,9.4369e+04,5.5122e+04,1.5468e+05,1.5123e+05,355xpa
5197.5000,5.5276e+04,6.5350e+04,1.7893e+05,1.7730e+05,355xpa
5205.0000,1.1144e+05,1.3623e+05,1.3170e+05,2.4576e+05,355xpa
5212.5000,1.0716e+05,1.1729e+05,1.1735e+05,2.4002e+05,355xpa
5220.0000,1.5733e+05,1.9612e+05,8.5367e+04,2.0100e+05,355xpa
5227.5000,1.3926e+05,2.0594e+05,1.5599e+05,1.1083e+05,355xpa
5235.0000,1.5174e+05,1.2202e+05,1.2486e+05,1.3065e+05,355xpa
5242.5000,1.7080e+05,1.6707e+05,1.6434e+05,1.0308e+05,355xpa
5250.0000,1.2272e+05,1.8437e+05,1.0410e+05,7.2551e+04,355xpa
5257.5000,6.3117e+04,6.5930e+04,1.3624e+05,1.7673e+05,355xpa
5265.0000,1.3751e+05,9.8998e+04,1.0375e+05,1.7818e+05,355xpa
5272.5000,1.1058e+05,9.6452e+04,1.0405e+05,2.4087e+05,355xpa
5280.0000,5.6101e+04,1.0334e+05,1.5442e+05,1.2157e+05,355xpa
5287.5000,7.2367e+04,1.3680e+05,1.2075e+05,1.9392e+05,355xpa
5295.0000,4.8820e+04,1.6759e+05,1.5435e+05,1.4791e+05,355xpa
5302.5000,8.8024e+04,1.1566e+05,1.1667e+05,1.4166e+05,355xpa
5310.0000,8.9640e+03,4.7187e+04,1.0553e+05,1.7741e+05,355xpa
5317.5000,9.0438e+04,7.8944e+04,1.1254e+05,1.9612e+05,355xpa
5325.0000,9.0693e+04,3.3042e+04,1.0805e+05,1.5824e+05,355xpa
5332.5000,8.1315e+04,1.4684e+05,9.1977e+04,1.2014e+05,355xpa
5340.0000,6.4146e+04,1.1537e+05,1.3379e+05,8.2792e+04,355xpa
5347.5000,1.0988e+05,4.7855e+04,4.3071e+04,2.5455e+05,355xpa
5355.0000,9.2691e+04,5.1878e+04,5.1940e+04,1.2407e+05,355xpa
5362.5000,1.3096e+05,7.4440e+04,1.4564e+05,1.0883e+05,355xpa
5370.0000,1.5771e+05,7.5625e+04,1.1673e+05,2.2054e+05,355xpa
5377.5000,7.0931e+04,1.0033e+05,1.9251e+05,1.7999e+05,355xpa
5385.0000,2.6909e+04,1.1929e+05,1.2917e+05,1.8148e+05,355xpa
5392.5000,1.3538e+05,1.3190e+04,7.2379e+04,9.8225e+04,355xpa
5400.0000,1.2489e+05,1.8319e+05,7.7521e+04,2.1115e+05,355xpa
5407.5000,8.2626e+04,1.4803e+05,-4.5100e+03,2.2066e+05,355xpa
5415.0000,1.1266e+05,8.5837e+04,1.4353e+05,1.1792e+05,355xpa
5422.5000,1.0999e+05,1.6679e+05,1.6884e+05,9.8323e+04,355xpa
5430.0000,1.4027e+05,1.0130e+05,6.1398e+04,1.4356e+05,355xpa
5437.5000,1.2262e+05,9.1563e+04,4.9545e+04,7.3820e+04,355xpa
5445.0000,1.2497e+05,1.1191e+05,9.4892e+04,9.7131e+04,355xpa
5452.5000,1.5252e+05,1.2477e+04,7.2992e+04,2.3341e+05,355xpa
5460.0000,1.0848e+05,1.1152e+05,4.8946e+04,1.1888e+05,355xpa
5467.5000,1.1790e+05,8.8526e+04,1.2708e+05,1.5568e+05,355xpa
5475.0000,8.7749e+04,7.4547e+04,1.4673e+05,9.7189e+04,355xpa
5482.5000,1.2568e+05,5.5397e+04,3.4069e+04,6.4858e+04,355xpa
5490.0000,1.6688e+05,1.1275e+05,4.9486e+04,1.1508e+05,355xpa
5497.5000,1.5402e+05,9.4621e+04,1.3463e+05,1.2360e+05,355xpa
5505.0000,1.2979e+05,5.8933e+04,3.7432e+04,1.9377e+05,355xpa
5512.5000,1.4456e+05,4.3648e+04,1.4360e+05,1.9945e+05,355xpa
5520.0000,1.2224e+05,1.3980e+05,1.1508e+05,9.3631e+04,355xpa
5527.5000,1.1739e+05,8.2195e+04,1.0297e+05,7.7318e+04,355xpa
5535.0000,3.0506e+04,7.3073e+04,7.8334e+04,1.5124e+05,355xpa
5542.5000,-1.6862e+03,1.4406e+05,5.0434e+04,5.7958e+04,355xpa
5550.0000,9.4343e+04,1.2671e+05,7.4580e+04,1.6146e+05,355xpa
5557.5000,6.0060e+04,9.3556e+04,5.6986e+04,1.8492e+05,355xpa
5565.0000,1.7252e+05,1.7672e+05,1.4110e+05,1.7912e+05,355xpa
5572.5000,5.4069e+04,1.3931e+05,9.8337e+04,1.4909e+05,355xpa
5580.0000,7.4265e+04,1.2281e+05,1.7357e+04,2.4551e+05,355xpa
5587.5000,1.2631e+05,1.4112e+05,4.2796e+04,9.0642e+04,355xpa
5595.0000,1.5105e+05,-5.1573e+04,4.1848e+04,2.2986e+05,355xpa
5602.5000,5.3590e+04,7.8544e+03,5.8980e+04,1.2517e+05,355xpa
5610.0000,9.6396e+04,1.6407e+04,6.9804e+04,7.2177e+04,355xpa
5617.5000,1.7044e+05,6.8281e+03,8.3891e+04,2.1995e+05,355xpa
5625.0000,9.1551e+04,8.6191e+04,6.3745e+04,1.1652e+05,355xpa
5632.5000,6.2766e+04,7.0298e+04,1.0477e+05,1.3619e+05,355xpa
5640.0000,1.3300e+05,3.6471e+03,-3.8267e+03,2.5944e+05,355xpa
5647.5000,6.6345e+04,8.2560e+04,1.4532e+05,1.7042e+05,355xpa
5655.0000,1.5322e+05,9.7952e+04,1.7279e+05,9.2848e+04,355xpa
5662.5000,1.5254e+05,5.6921e+04,1.0806e+05,1.2026e+05,355xpa
5670.0000,3.5280e+04,-3.9406e+03,1.4321e+05,1.3583e+05,355xpa
5677.5000,9.1081e+04,3.7562e+04,8.6784e+04,9.2494e+04,355xpa
5685.0000,1.9866e+05,6.8326e+04,2.8968e+04,-1.4531e+03,355xpa
5692.5000,1.3110e+05,6.0822e+04,1.6082e+05,1.2154e+05,355xpa
5700.0000,8.8501e+04,-6.5637e+04,1.8111e+04,1.9563e+05,355xpa
5707.5000,1.1302e+05,1.9191e+04,-3.2624e+04,1.2217e+05,355xpa
5715.0000,6.4618e+04,3.3629e+04,1.5656e+05,1.2360e+05,355xpa
5722.5000,9.4753e+04,5.1474e+04,8.4837e+04,1.4280e+05,355xpa
5730.0000,1.8513e+05,-4.6303e+04,1.6183e+05,1.1424e+05,355xpa
5737.5000,1.0083e+05,5.8439e+04,1.8345e+05,1.3573e+05,355xpa
5745.0000,6.1946e+04,1.2011e+05,-6.2132e+03,1.4168e+05,355xpa
5752.5000,5.2012e+04,-1.3024e+04,2.9658e+04,4.1126e+04,355xpa
5760.0000,1.0049e+05,9.0378e+04,-1.1862e+04,1.3568e+05,355xpa
5767.5000,7.3701e+04,6.2430e+04,1.9669e+04,8.9811e+04,355xpa
5775.0000,2.5294e+04,8.4069e+04,2.9893e+04,1.0700e+05,355xpa
5782.5000,9.5615e+04,7.1825e+04,-1.1957e+04,1.7187e+05,355xpa
5790.0000,1.5203e+04,-2.1147e+04,1.4933e+05,1.5982e+05,355xpa
5797.5000,9.7253e+04,9.7256e+04,8.3659e+04,5.7719e+04,355xpa
5805.0000,9.8648e+04,3.5840e+04,-2.2326e+04,1.8349e+05,355xpa
5812.5000,3.1351e+04,1.3898e+05,6.3485e+04,5.5728e+04,355xpa
5820.0000,9.6862e+04,8.9980e+04,1.4289e+04,1.1900e+05,355xpa
5827.5000,7.7548e+04,1.4200e+05,9.3733e+04,1.2276e+05,355xpa
5835.0000,8.1208e+04,6.6211e+04,1.0898e+05,7.2314e+04,355xpa
5842.5000,5.0182e+04,-3.6572e+04,1.9026e+04,8.6381e+04,355xpa
5850.0000,1.6028e+03,1.2106e+05,5.5030e+04,1.1560e+05,355xpa
5857.5000,7.7184e+04,1.7889e+04,-1.4596e+04,7.8686e+04,355xpa
5865.0000,1.4432e+04,-7.4159e+04,5.9973e+04,3.4591e+04,355xpa
5872.5000,3.0831e+04,7.4621e+03,-5.3218e+03,4.9874e+04,355xpa
5880.0000,1.4509e+04,2.9743e+04,5.2104e+03,1.9646e+05,355xpa
5887.5000,1.1674e+05,-5.4757e+04,9.2150e+04,2.0871e+05,355xpa
5895.0000,6.4043e+04,5.1664e+03,-2.8912e+04,6.5565e+04,355xpa
5902.5000,6.3553e+03,7.4837e+04,-2.0724e+04,7.6359e+04,355xpa
5910.0000,4.3065e+04,2.8222e+03,-7.7589e+04,7.8921e+04,355xpa
5917.5000,-1.3788e+04,4.6738e+04,1.1564e+05,9.5735e+04,355xpa
5925.0000,-2.5720e+04,-9.4717e+04,6.0018e+04,3.1734e+04,355xpa
5932.5000,3.5042e+04,5.4132e+04,9.1181e+04,1.8448e+05,355xpa
5940.0000,5.3065e+04,-7.9654e+04,9.1408e+04,-4.9413e+04,355xpa
5947.5000,4.1213e+04,1.3951e+05,-2.8235e+04,1.4945e+05,355xpa
5955.0000,-7.4029e+02,1.8794e+05,8.5862e+04,9.9353e+04,355xpa
5962.5000,7.7569e+04,4.3835e+04,1.5114e+05,1.0322e+05,355xpa
5970.0000,8.9839e+04,1.0128e+04,7.7872e+03,1.4696e+05,355xpa
5977.5000,-1.1647e+04,3.3160e+04,6.2296e+04,1.8607e+05,355xpa
5985.0000,-1.2889e+04,-4.3906e+03,1.6324e+04,2.7523e+04,355xpa
5992.5000,8.5649e+04,2.7242e+04,2.3668e+04,1.2130e+05,355xpa
6000.0000,1.5541e+05,-1.2950e+04,5.4719e+02,1.7162e+05,355xpa
6007.5000,-3.3778e+04,6.0400e+04,1.1062e+05,8.0321e+04,355xpa
6015.0000,5.8094e+04,4.0933e+04,1.3419e+05,7.3167e+04,355xpa
6022.5000,-1.4282e+04,1.2766e+04,7.1842e+04,1.6185e+05,355xpa
6030.0000,2.2653e+04,-4.8814e+04,9.9129e+04,-4.0093e+02,355xpa
6037.5000,9.3119e+04,6.6533e+03,1.0308e+05,1.5648e+05,355xpa
6045.0000,2.8955e+04,1.2803e+05,-2.7928e+04,7.7613e+04,355xpa
6052.5000,4.0197e+04,7.1239e+04,1.2718e+05,7.6562e+04,355xpa
6060.0000,2.1633e+04,-5.7417e+03,-9.3998e+03,2.8220e+04,355xpa
6067.5000,8.7809e+04,2.9175e+04,4.4224e+04,9.8154e+04,355xpa
6075.0000,4.2274e+03,3.1749e+04,1.5564e+05,6.9627e+04,355xpa
6082.5000,3.9344e+04,1.3021e+04,5.1967e+04,1.2129e+04,355xpa
6090.0000,1.1234e+05,-3.3452e+04,3.4498e+04,1.3659e+05,355xpa
6097.5000,3.7018e+04,1.2270e+05,-7.2512e+04,9.5345e+04,355xpa
6105.0000,8.0607e+03,9.0163e+04,9.5295e+04,1.2463e+05,355xpa
6112.5000,-8.3784e+03,4.1005e+04,6.7674e+04,5.9096e+04,355xpa
6120.0000,1.0711e+05,5.6337e+04,-2.7354e+04,1.6332e+05,355xpa
6127.5000,1.4045e+05,-1.6051e+04,2.0927e+04,9.1198e+04,355xpa
6135.0000,-3.2678e+04,1.7070e+04,2.4807e+04,7.6115e+04,355xpa
6142.5000,-5.9061e+03,-6.8553e+04,9.3912e+04,1.8243e+05,355xpa
6150.0000,1.3123e+05,5.5608e+04,-5.0693e+04,4.7110e+03,355xpa
6157.5000,9.4835e+03,2.7476e+04,3.5267e+04,-3.2539e+04,355xpa
6165.0000,1.4660e+04,1.1770e+05,-4.5723e+03,1.3482e+05,355xpa
6172.5000,5.3428e+04,7.1509e+04,-3.6867e+04,-9.2090e+04,355xpa
6180.0000,2.8970e+04,3.2856e+04,1.2095e+05,7.7236e+04,355xpa
6187.5000,1.3471e+04,1.0948e+05,-3.8339e+04,3.8502e+04,355xpa
6195.0000,1.3966e+05,8.3042e+03,-1.6326e+04,9.3215e+04,355xpa
6202.5000,5.7122e+03,-2.2965e+04,-2.0263e+03,5.3025e+04,355xpa
6210.0000,-7.3996e+04,9.6501e+03,4.5020e+04,3.3554e+04,355xpa
6217.5000,1.2102e+05,3.8497e+04,-1.6445e+04,-1.6147e+04,355xpa
6225.0000,7.1414e+04,8.0611e+04,2.2913e+04,3.8967e+04,355xpa
6232.5000,2.8146e+04,1.3668e+04,2.1653e+04,-8.4677e+04,355xpa
6240.0000,1.2379e+04,1.2383e+04,4.4134e+04,2.9921e+04,355xpa
6247.5000,6.6640e+04,3.2253e+04,1.0773e+05,5.6443e+04,355xpa
6255.0000,7.2104e+04,-2.2028e+04,1.9193e+03,-1.1041e+04,355xpa
6262.5000,3.5062e+04,4.5698e+04,2.4518e+04,1.0456e+05,355xpa
6270.0000,-2.1579e+03,3.6482e+04,4.5894e+04,-5.7636e+03,355xpa
6277.5000,9.6661e+04,5.3932e+04,2.4635e+04,6.3667e+04,355xpa
6285.0000,2.4607e+04,5.1386e+04,-9.5782e+04,4.5075e+04,355xpa
6292.5000,8.5634e+03,2.8694e+04,6.5010e+04,1.3643e+05,355xpa
6300.0000,4.2212e+04,2.0691e+04,-3.1681e+04,-1.1197e+04,355xpa
6307.5000,7.7361e+04,9.6244e+04,4.7794e+04,5.4839e+04,355xpa
6315.0000,8.2955e+04,-2.3806e+04,-4.9399e+04,1.5778e+04,355xpa
6322.5000,5.0640e+04,6.0127e+04,-3.7324e+04,2.2037e+05,355xpa
6330.0000,1.1322e+05,6.4343e+04,8.7514e+04,1.0819e+05,355xpa
6337.5000,-9.8841e+04,-3.7589e+04,9.8609e+04,8.3942e+04,355xpa
6345.0000,4.6147e+03,-2.9491e+04,1.0976e+05,1.0324e+05,355xpa
6352.5000,1.4548e+05,8.7318e+03,-4.8618e+04,4.6051e+04,355xpa
6360.0000,-3.5116e+04,-2.5516e+04,1.4322e+04,-2.3752e+04,355xpa
6367.5000,4.8615e+04,-4.3440e+04,-5.5721e+04,3.1153e+04,355xpa
6375.0000,-7.2467e+04,7.2147e+04,2.4028e+04,-5.5539e+04,355xpa
6382.5000,-3.6747e+04,6.4035e+04,-3.3895e+04,1.1973e+04,355xpa
6390.0000,-6.3917e+03,-8.6640e+04,-4.7812e+04,6.7348e+04,355xpa
6397.5000,1.5786e+04,-8.9618e+04,8.6616e+04,2.7287e+04,355xpa
6405.0000,-4.5346e+04,7.4879e+03,-7.1670e+04,-4.6255e+03,355xpa
6412.5000,-4.8243e+04,-3.5697e+04,-7.6712e+02,-5.3407e+04,355xpa
6420.0000,-1.3432e+04,8.4345e+04,6.0688e+04,4.8430e+04,355xpa
6427.5000,8.3133e+04,-5.2664e+04,-4.1375e+04,6.2543e+04,355xpa
6435.0000,3.4217e+04,1.5976e+04,-4.9849e+03,3.7525e+03,355xpa
6442.5000,-3.0409e+04,-4.3064e+04,2.0361e+03,-5.2503e+04,355xpa
6450.0000,-4.7398e+04,-7.1360e+04,6.4073e+04,-4.8396e+04,355xpa
6457.5000,1.0229e+05,-2.7719e+04,-2.1930e+03,1.9325e+04,355xpa
6465.0000,6.2060e+03,4.0201e+04,9.1321e+03,6.1860e+04,355xpa
6472.5000,-1.2439e+05,-8.8892e+04,-4.4793e+04,7.9040e+04,355xpa
6480.0000,-7.9145e+04,-5.9221e+04,-1.1462e+05,1.3329e+05,355xpa
6487.5000,-3.6538e+04,-6.5837e+03,4.3427e+04,1.5357e+05,355xpa
6495.0000,-1.0891e+04,-2.8039e+04,-1.5661e+05,-3.0487e+04,355xpa
6502.5000,-1.3783e+04,1.9849e+03,-3.9483e+04,-6.3516e+04,355xpa
6510.0000,-7.4133e+04,-8.9928e+04,3.5138e+03,-2.0575e+04,355xpa
6517.5000,-6.7107e+04,2.3586e+04,-3.2461e+04,5.8548e+04,355xpa
6525.0000,1.6425e+04,-9.9002e+04,-2.2439e+04,1.4814e+05,355xpa
6532.5000,-6.8861e+04,-8.0424e+04,-7.1659e+04,5.8818e+04,355xpa
6540.0000,-1.2700e+05,7.5926e+04,1.2248e+04,3.8663e+04,355xpa
6547.5000,4.4139e+04,-3.4309e+04,1.8082e+04,-9.1912e+03,355xpa
6555.0000,-7.2252e+04,-9.6342e+03,5.0161e+04,7.3791e+04,355xpa
6562.5000,-1.4393e+05,9.3970e+04,-1.2481e+04,-7.1987e+04,355xpa
6570.0000,9.3353e+03,-5.6483e+04,-3.7349e+03,-2.3885e+04,355xpa
6577.5000,-3.0228e+04,7.2406e+04,4.7573e+04,6.8433e+04,355xpa
6585.0000,-1.2663e+04,8.7265e+04,1.3885e+04,6.5649e+04,355xpa
6592.5000,-5.0986e+04,-7.3073e+04,-1.0833e+05,2.7501e+04,355xpa
6600.0000,-3.0439e+04,3.0093e+04,7.5947e+04,2.0187e+04,355xpa
6607.5000,8.6380e+04,-5.2692e+04,7.4638e+04,-2.4152e+04,355xpa
6615.0000,-4.3921e+04,8.2129e+04,-1.4911e+05,-3.0139e+04,355xpa
6622.5000,-4.1047e+04,8.3804e+04,-8.1819e+02,7.8285e+04,355xpa
6630.0000,-5.9016e+04,5.0434e+03,-5.1471e+04,8.4514e+03,355xpa
6637.5000,1.4010e+04,7.9702e+04,8.1309e+03,1.3537e+05,355xpa
6645.0000,-4.1327e+04,4.3973e+04,9.1949e+04,-4.8370e+04,355xpa
6652.5000,-7.1414e+04,2.6075e+04,-9.5313e+04,6.7002e+04,355xpa
6660.0000,1.4101e+04,-1.3320e+05,-3.5401e+04,-3.5063e+04,355xpa
6667.5000,-3.8593e+04,-3.1056e+04,3.3819e+04,-1.8572e+04,355xpa
6675.0000,-4.0192e+04,-4.1696e+04,1.5776e+04,-2.0033e+03,355xpa
6682.5000,4.2950e+04,-5.4700e+03,3.0944e+04,7.3662e+04,355xpa
6690.0000,7.4902e+04,-6.7671e+04,-2.8141e+04,-2.3247e+04,355xpa
6697.5000,3.2506e+04,-7.2379e+04,6.1484e+04,-2.9377e+04,355xpa
6705.0000,-8.7784e+04,5.8484e+02,-8.4596e+03,-4.6203e+04,355xpa
6712.5000,-5.2863e+04,-7.1178e+04,-1.6113e+04,8.8065e+04,355xpa
6720.0000,-1.4480e+05,6.7101e+03,3.5886e+04,2.8575e+04,355xpa
6727.5000,-4.2359e+04,2.3598e+04,8.3565e+03,1.0332e+03,355xpa
6735.0000,4.2092e+04,-7.6267e+04,-6.2339e+04,-2.0486e+04,355xpa
6742.5000,6.7501e+03,-1.7896e+04,-5.0150e+04,-6.3666e+04,355xpa
6750.0000,-9.0509e+04,1.4490e+04,-1.8923e+05,2.2657e+04,355xpa
6757.5000,-7.8332e+04,-1.9522e+04,-5.9660e+04,5.0564e+04,355xpa
6765.0000,-3.6632e+04,-2.5071e+03,-5.5141e+04,1.0352e+04,355xpa
6772.5000,-4.7594e+04,-1.6499e+04,-7.3912e+04,1.0985e+05,355xpa
6780.0000,-1.4272e+05,-8.5081e+04,-2.4227e+04,-5.1794e+03,355xpa
6787.5000,-3.9999e+04,-6.6535e+04,-1.0859e+05,-3.1732e+04,355xpa
6795.0000,1.1549e+04,-1.1988e+05,-2.0115e+05,-6.7692e+03,355xpa
6802.5000,1.1664e+05,2.4127e+04,-6.9865e+04,5.4377e+04,355xpa
6810.0000,4.3031e+04,2.7321e+04,-2.7582e+04,1.5204e+04,355xpa
6817.5000,-6.3978e+04,1.1631e+04,-1.3470e+04,6.4066e+04,355xpa
6825.0000,-1.4147e+05,-1.0440e+04,-1.5715e+05,2.6321e+04,355xpa
6832.5000,-5.9515e+04,-1.9957e+04,-8.3141e+04,6.9093e+04,355xpa
6840.0000,1.3537e+05,-8.6590e+04,-1.2138e+05,-5.2752e+03,355xpa
6847.5000,-7.8844e+04,-2.6399e+04,1.0248e+04,-1.9585e+04,355xpa
6855.0000,-3.9204e+04,-2.3271e+04,-1.6804e+04,-5.4661e+04,355xpa
6862.5000,-1.2159e+04,5.4874e+04,1.1884e+04,5.6935e+04,355xpa
6870.0000,-1.1455e+05,9.1783e+04,9.8281e+04,2.6753e+03,355xpa
6877.5000,2.7863e+04,-2.6630e+04,-1.1469e+05,4.2825e+03,355xpa
6885.0000,-8.1315e+04,5.0416e+04,-8.9238e+04,-8.8880e+04,355xpa
6892.5000,-4.4463e+04,-3.8020e+04,-1.0554e+05,4.6164e+04,355xpa
6900.0000,-7.6827e+04,-8.3280e+04,-1.6385e+05,-8.9264e+04,355xpa
6907.5000,-3.6572e+04,-7.4599e+03,-5.4250e+04,-3.9333e+04,355xpa
6915.0000,1.6266e+05,1.0919e+05,7.2099e+03,-2.6456e+04,355xpa
6922.5000,2.4977e+04,-6.4333e+04,-7.8845e+04,1.4085e+04,355xpa
6930.0000,-1.0517e+05,-7.0984e+04,2.6767e+04,-1.7630e+05,355xpa
6937.5000,9.6853e+04,4.4663e+04,7.3155e+02,1.4149e+04,355xpa
6945.0000,-1.5793e+05,-4.5141e+04,-5.1571e+04,-1.1659e+05,355xpa
6952.5000,-6.6537e+04,-8.6185e+04,-1.5652e+05,6.9905e+04,355xpa
6960.0000,-1.0280e+05,-1.2577e+05,1.3868e+04,8.6467e+04,355xpa
6967.5000,-1.4177e+04,-9.6434e+04,-3.2168e+04,-1.8479e+05,355xpa
6975.0000,-4.5530e+04,-7.0258e+04,-1.3610e+05,3.7381e+04,355xpa
6982.5000,-1.1502e+05,-5.7192e+04,3.2134e+04,-4.1846e+04,355xpa
6990.0000,-2.0897e+04,-1.1692e+05,-5.5558e+04,9.2185e+04,355xpa
6997.5000,-8.2337e+04,-2.6154e+05,-1.1375e+05,-2.5429e+04,355xpa
7005.0000,-1.6067e+05,-6.2553e+04,-2.2536e+04,-5.8741e+04,355xpa
7012.5000,-4.4359e+04,-5.6020e+04,-4.9249e+04,-2.3870e+04,355xpa
7020.0000,6.0761e+04,-7.9521e+04,3.9158e+04,7.1269e+04,355xpa
7027.5000,2.9092e+04,3.9903e+03,-6.2847e+04,-4.0711e+04,355xpa
7035.0000,-4.8000e+04,-9.4173e+03,-5.9626e+04,3.1321e+04,355xpa
7042.5000,-1.7416e+05,-1.0356e+05,-1.2194e+05,9.5357e+03,355xpa
7050.0000,7.3799e+03,-2.2505e+05,1.5740e+05,-7.6345e+04,355xpa
7057.5000,2.0902e+04,-2.7246e+03,7.1648e+04,2.8141e+04,355xpa
7065.0000,-1.4482e+05,-1.3129e+05,-4.8295e+04,-4.4531e+04,355xpa
7072.5000,9.1245e+03,-2.4771e+04,-6.5348e+04,-7.8522e+04,355xpa
7080.0000,-1.1147e+05,-8.5981e+04,-1.4524e+04,3.3420e+04,355xpa
7087.5000,-1.6447e+05,-5.2119e+04,-2.2054e+05,-9.4181e+04,355xpa
7095.0000,-5.7347e+04,-1.0340e+05,-7.7706e+04,-4.4910e+04,355xpa
7102.5000,-1.6444e+04,-6.9434e+04,-1.9754e+05,1.9958e+04,355xpa
7110.0000,-2.2719e+05,-6.4442e+04,-8.8316e+04,-1.4265e+04,355xpa
7117.5000,4.1860e+04,-8.6898e+04,-7.8134e+03,-7.4269e+03,355xpa
7125.0000,-5.0954e+04,-3.8910e+04,-7.6642e+04,-6.9376e+04,355xpa
7132.5000,4.8934e+04,-1.4760e+05,-1.4404e+05,-6.7796e+04,355xpa
7140.0000,-3.5623e+04,-7.0169e+04,-1.2534e+05,-1.3704e+05,355xpa
7147.5000,-1.5688e+05,-7.5509e+04,-4.7700e+04,2.3671e+04,355xpa
7155.0000,-3.7507e+04,-2.9252e+05,-3.7393e+04,-8.2102e+04,355xpa
7162.5000,-1.6624e+05,-3.9316e+04,-3.0516e+04,-2.4906e+04,355xpa
7170.0000,-1.5962e+05,-1.7355e+05,-1.8384e+04,6.2151e+04,355xpa
7177.5000,-7.9642e+04,-3.4245e+04,-7.0795e+04,2.0378e+04,355xpa
7185.0000,-1.0255e+05,-1.0254e+05,-1.4962e+04,-9.1543e+04,355xpa
7192.5000,-9.0496e+04,-1.2730e+05,-9.5636e+04,-7.5843e+03,355xpa
7200.0000,-1.7852e+05,-5.0268e+04,-1.3097e+05,-3.0437e+04,355xpa
7207.5000,4.1917e+03,-1.6480e+05,-8.0123e+03,-6.9233e+04,355xpa
