station ID = gr (Granada)
system = VELETA
signal = 387, total, analog, dark-subtracted
date, time= 21.02.2022, 19UTC
range,E,N,S,W,channel
4537.5000,-8.3706e+00,-4.0109e+00,-8.8938e+00,-1.0463e+01,387xta
4545.0000,-8.3983e+00,-4.0242e+00,-8.9232e+00,-1.0498e+01,387xta
4552.5000,-8.4261e+00,-4.0375e+00,-8.9527e+00,-1.0533e+01,387xta
4560.0000,6.9621e+02,-4.0508e+00,-8.9822e+00,-1.0567e+01,387xta
4567.5000,-8.4817e+00,-4.0641e+00,-9.0118e+00,-1.0602e+01,387xta
4575.0000,-8.5096e+00,-4.0775e+00,-9.0414e+00,-1.0637e+01,387xta
4582.5000,-8.5375e+00,-4.0909e+00,-9.0711e+00,-1.0672e+01,387xta
4590.0000,-8.5654e+00,-4.1043e+00,-9.1008e+00,-1.0707e+01,387xta
4597.5000,-8.5935e+00,-4.1177e+00,-9.1306e+00,-1.0742e+01,387xta
4605.0000,-8.6215e+00,-4.1311e+00,-9.1604e+00,-1.0777e+01,387xta
4612.5000,-8.6496e+00,-4.1446e+00,-9.1902e+00,-1.0812e+01,387xta
4620.0000,-8.6778e+00,-4.1581e+00,-9.2201e+00,-1.0847e+01,387xta
4627.5000,-8.7060e+00,-4.1716e+00,-9.2501e+00,-1.0882e+01,387xta
4635.0000,-8.7342e+00,-4.1851e+00,-9.2801e+00,-1.0918e+01,387xta
4642.5000,-8.7625e+00,-4.1987e+00,-9.3102e+00,-1.0953e+01,387xta
4650.0000,-8.7908e+00,-4.2123e+00,-9.3403e+00,-1.0989e+01,387xta
4657.5000,-8.8192e+00,-4.2259e+00,-9.3704e+00,-1.1024e+01,387xta
4665.0000,-8.8476e+00,-4.2395e+00,-9.4006e+00,-1.1060e+01,387xta
4672.5000,-8.8761e+00,-4.2531e+00,-9.4309e+00,-1.1095e+01,387xta
4680.0000,-8.9046e+00,-4.2668e+00,-9.4612e+00,-1.1131e+01,387xta
4687.5000,-8.9332e+00,-4.2805e+00,-9.4915e+00,-1.1167e+01,387xta
4695.0000,-8.9618e+00,-4.2942e+00,-9.5219e+00,-1.1202e+01,387xta
4702.5000,-8.9905e+00,-4.3079e+00,-9.5524e+00,-1.1238e+01,387xta
4710.0000,-9.0192e+00,-4.3217e+00,-9.5829e+00,-1.1274e+01,387xta
4717.5000,-9.0479e+00,-4.3355e+00,-9.6134e+00,-1.1310e+01,387xta
4725.0000,-9.0767e+00,-4.3493e+00,-9.6440e+00,-1.1346e+01,387xta
4732.5000,-9.1055e+00,-4.3631e+00,-9.6746e+00,-1.1382e+01,387xta
4740.0000,-9.1344e+00,-4.3769e+00,-9.7053e+00,-1.1418e+01,387xta
4747.5000,-9.1634e+00,-4.3908e+00,-9.7361e+00,-1.1454e+01,387xta
4755.0000,-9.1923e+00,-4.4047e+00,-9.7668e+00,-1.1490e+01,387xta
4762.5000,-9.2213e+00,-4.4186e+00,-9.7977e+00,-1.1527e+01,387xta
4770.0000,-9.2504e+00,-4.4325e+00,-9.8286e+00,-1.1563e+01,387xta
4777.5000,-9.2795e+00,-4.4464e+00,-9.8595e+00,-1.1599e+01,387xta
4785.0000,-9.3087e+00,-4.4604e+00,-9.8905e+00,-1.1636e+01,387xta
4792.5000,-9.3379e+00,-4.4744e+00,-9.9215e+00,-1.1672e+01,387xta
4800.0000,-9.3671e+00,-4.4884e+00,-9.9526e+00,-1.1709e+01,387xta
4807.5000,-9.3964e+00,-4.5025e+00,-9.9837e+00,-1.1746e+01,387xta
4815.0000,-9.4258e+00,-4.5165e+00,-1.0015e+01,-1.1782e+01,387xta
4822.5000,-9.4552e+00,-4.5306e+00,-1.0046e+01,-1.1819e+01,387xta
4830.0000,-9.4846e+00,-4.5447e+00,-1.0077e+01,-1.1856e+01,387xta
4837.5000,-9.5141e+00,-4.5588e+00,-1.0109e+01,-1.1893e+01,387xta
4845.0000,-9.5436e+00,-4.5730e+00,-1.0140e+01,-1.1929e+01,387xta
4852.5000,-9.5732e+00,-4.5871e+00,-1.0171e+01,-1.1966e+01,387xta
4860.0000,-9.6028e+00,-4.6013e+00,-1.0203e+01,-1.2003e+01,387xta
4867.5000,-9.6324e+00,-4.6155e+00,-1.0234e+01,-1.2041e+01,387xta
4875.0000,-9.6621e+00,-4.6298e+00,-1.0266e+01,-1.2078e+01,387xta
4882.5000,-9.6919e+00,-4.6440e+00,-1.0298e+01,-1.2115e+01,387xta
4890.0000,-9.7217e+00,-4.6583e+00,-1.0329e+01,-1.2152e+01,387xta
4897.5000,-9.7515e+00,-4.6726e+00,-1.0361e+01,-1.2189e+01,387xta
4905.0000,-9.7814e+00,-4.6869e+00,-1.0393e+01,-1.2227e+01,387xta
4912.5000,-9.8114e+00,-4.7013e+00,-1.0425e+01,-1.2264e+01,387xta
4920.0000,-9.8414e+00,-4.7156e+00,-1.0456e+01,-1.2302e+01,387xta
4927.5000,-9.8714e+00,-4.7300e+00,-1.0488e+01,-1.2339e+01,387xta
4935.0000,-9.9015e+00,-4.7444e+00,-1.0520e+01,-1.2377e+01,387xta
4942.5000,-9.9316e+00,-4.7589e+00,-1.0552e+01,-1.2414e+01,387xta
4950.0000,-9.9617e+00,-4.7733e+00,-1.0584e+01,-1.2452e+01,387xta
4957.5000,-9.9919e+00,-4.7878e+00,-1.0616e+01,-1.2490e+01,387xta
4965.0000,-1.0022e+01,-4.8023e+00,-1.0649e+01,-1.2528e+01,387xta
4972.5000,-1.0053e+01,-4.8168e+00,-1.0681e+01,-1.2566e+01,387xta
4980.0000,-1.0083e+01,-4.8314e+00,-1.0713e+01,-1.2604e+01,387xta
4987.5000,-1.0113e+01,-4.8459e+00,-1.0745e+01,-1.2642e+01,387xta
4995.0000,-1.0144e+01,-4.8605e+00,-1.0778e+01,-1.2680e+01,387xta
5002.5000,-1.0174e+01,-4.8751e+00,-1.0810e+01,-1.2718e+01,387xta
5010.0000,-1.0205e+01,-4.8897e+00,-1.0842e+01,-1.2756e+01,387xta
5017.5000,-1.0235e+01,-4.9044e+00,-1.0875e+01,-1.2794e+01,387xta
5025.0000,-1.0266e+01,-4.9191e+00,-1.0908e+01,-1.2832e+01,387xta
5032.5000,-1.0297e+01,-4.9338e+00,-1.0940e+01,-1.2871e+01,387xta
5040.0000,-1.0327e+01,-4.9485e+00,-1.0973e+01,-1.2909e+01,387xta
5047.5000,-1.0358e+01,-4.9632e+00,-1.1005e+01,-1.2948e+01,387xta
5055.0000,-1.0389e+01,-4.9780e+00,-1.1038e+01,-1.2986e+01,387xta
5062.5000,-1.0420e+01,-4.9928e+00,-1.1071e+01,-1.3025e+01,387xta
5070.0000,-1.0451e+01,-5.0076e+00,-1.1104e+01,-1.3063e+01,387xta
5077.5000,-1.0482e+01,-5.0224e+00,-1.1137e+01,-1.3102e+01,387xta
5085.0000,-1.0513e+01,-5.0372e+00,-1.1170e+01,-1.3141e+01,387xta
5092.5000,-1.0544e+01,-5.0521e+00,-1.1203e+01,-1.3179e+01,387xta
5100.0000,-1.0575e+01,-5.0670e+00,-1.1236e+01,-1.3218e+01,387xta
5107.5000,-1.0606e+01,-5.0819e+00,-1.1269e+01,-1.3257e+01,387xta
5115.0000,-1.0637e+01,-5.0969e+00,-1.1302e+01,-1.3296e+01,387xta
5122.5000,-1.0668e+01,-5.1118e+00,-1.1335e+01,-1.3335e+01,387xta
5130.0000,-1.0699e+01,-5.1268e+00,-1.1368e+01,-1.3374e+01,387xta
5137.5000,-1.0731e+01,-5.1418e+00,-1.1401e+01,-1.3413e+01,387xta
5145.0000,-1.0762e+01,-5.1568e+00,-1.1435e+01,-1.3453e+01,387xta
5152.5000,-1.0793e+01,-5.1719e+00,-1.1468e+01,-1.3492e+01,387xta
5160.0000,-1.0825e+01,-5.1869e+00,-1.1501e+01,-1.3531e+01,387xta
5167.5000,-1.0856e+01,-5.2020e+00,-1.1535e+01,-1.3570e+01,387xta
5175.0000,-1.0888e+01,-5.2171e+00,-1.1568e+01,-1.3610e+01,387xta
5182.5000,-1.0920e+01,-5.2323e+00,-1.1602e+01,-1.3649e+01,387xta
5190.0000,-1.0951e+01,-5.2474e+00,-1.1636e+01,-1.3689e+01,387xta
5197.5000,-1.0983e+01,-5.2626e+00,-1.1669e+01,-1.3729e+01,387xta
5205.0000,-1.1015e+01,-5.2778e+00,-1.1703e+01,-1.3768e+01,387xta
5212.5000,-1.1046e+01,-5.2930e+00,-1.1737e+01,-1.3808e+01,387xta
5220.0000,-1.1078e+01,-5.3083e+00,-1.1770e+01,-1.3848e+01,387xta
5227.5000,-1.1110e+01,-5.3235e+00,-1.1804e+01,-1.3887e+01,387xta
5235.0000,-1.1142e+01,-5.3388e+00,-1.1838e+01,-1.3927e+01,387xta
5242.5000,-1.1174e+01,-5.3541e+00,-1.1872e+01,-1.3967e+01,387xta
5250.0000,-1.1206e+01,-5.3694e+00,-1.1906e+01,-1.4007e+01,387xta
5257.5000,-1.1238e+01,-5.3848e+00,-1.1940e+01,-1.4047e+01,387xta
5265.0000,-1.1270e+01,-5.4002e+00,-1.1974e+01,-1.4087e+01,387xta
5272.5000,-1.1302e+01,-5.4156e+00,-1.2008e+01,-1.4128e+01,387xta
5280.0000,-1.1334e+01,-5.4310e+00,-1.2043e+01,-1.4168e+01,387xta
5287.5000,-1.1366e+01,-5.4464e+00,-1.2077e+01,-1.4208e+01,387xta
5295.0000,-1.1399e+01,-5.4619e+00,-1.2111e+01,-1.4248e+01,387xta
5302.5000,-1.1431e+01,-5.4774e+00,-1.2145e+01,-1.4289e+01,387xta
5310.0000,-1.1463e+01,-5.4929e+00,-1.2180e+01,-1.4329e+01,387xta
5317.5000,-1.1496e+01,-5.5084e+00,-1.2214e+01,-1.4370e+01,387xta
5325.0000,-1.1528e+01,-5.5240e+00,-1.2249e+01,-1.4410e+01,387xta
5332.5000,-1.1561e+01,-5.5395e+00,-1.2283e+01,-1.4451e+01,387xta
5340.0000,-1.1593e+01,-5.5551e+00,-1.2318e+01,-1.4492e+01,387xta
5347.5000,-1.1626e+01,-5.5707e+00,-1.2353e+01,-1.4532e+01,387xta
5355.0000,-1.1659e+01,-5.5864e+00,-1.2387e+01,-1.4573e+01,387xta
5362.5000,-1.1691e+01,-5.6020e+00,-1.2422e+01,-1.4614e+01,387xta
5370.0000,-1.1724e+01,-5.6177e+00,-1.2457e+01,-1.4655e+01,387xta
5377.5000,-1.1757e+01,-5.6334e+00,-1.2491e+01,-1.4696e+01,387xta
5385.0000,-1.1790e+01,-5.6491e+00,-1.2526e+01,-1.4737e+01,387xta
5392.5000,-1.1822e+01,-5.6649e+00,-1.2561e+01,-1.4778e+01,387xta
5400.0000,-1.1855e+01,-5.6807e+00,-1.2596e+01,-1.4819e+01,387xta
5407.5000,-1.1888e+01,-5.6964e+00,-1.2631e+01,-1.4860e+01,387xta
5415.0000,-1.1921e+01,-5.7123e+00,-1.2666e+01,-1.4902e+01,387xta
5422.5000,-1.1954e+01,-5.7281e+00,-1.2701e+01,-1.4943e+01,387xta
5430.0000,-1.1987e+01,-5.7440e+00,-1.2737e+01,-1.4984e+01,387xta
5437.5000,-1.2021e+01,-5.7598e+00,-1.2772e+01,-1.5026e+01,387xta
5445.0000,-1.2054e+01,-5.7757e+00,-1.2807e+01,-1.5067e+01,387xta
5452.5000,-1.2087e+01,-5.7917e+00,-1.2842e+01,-1.5109e+01,387xta
5460.0000,-1.2120e+01,-5.8076e+00,-1.2878e+01,-1.5150e+01,387xta
5467.5000,-1.2154e+01,-5.8236e+00,-1.2913e+01,-1.5192e+01,387xta
5475.0000,-1.2187e+01,-5.8395e+00,-1.2949e+01,-1.5234e+01,387xta
5482.5000,-1.2220e+01,-5.8556e+00,-1.2984e+01,-1.5275e+01,387xta
5490.0000,-1.2254e+01,-5.8716e+00,-1.3020e+01,-1.5317e+01,387xta
5497.5000,-1.2287e+01,-5.8876e+00,-1.3055e+01,-1.5359e+01,387xta
5505.0000,-1.2321e+01,-5.9037e+00,-1.3091e+01,-1.5401e+01,387xta
5512.5000,-1.2354e+01,-5.9198e+00,-1.3127e+01,-1.5443e+01,387xta
5520.0000,-1.2388e+01,-5.9359e+00,-1.3162e+01,-1.5485e+01,387xta
5527.5000,-1.2422e+01,-5.9521e+00,-1.3198e+01,-1.5527e+01,387xta
5535.0000,-1.2455e+01,-5.9682e+00,-1.3234e+01,-1.5569e+01,387xta
5542.5000,-1.2489e+01,-5.9844e+00,-1.3270e+01,-1.5612e+01,387xta
5550.0000,-1.2523e+01,-6.0006e+00,-1.3306e+01,-1.5654e+01,387xta
5557.5000,-1.2557e+01,-6.0169e+00,-1.3342e+01,-1.5696e+01,387xta
5565.0000,-1.2591e+01,-6.0331e+00,-1.3378e+01,-1.5739e+01,387xta
5572.5000,-1.2625e+01,-6.0494e+00,-1.3414e+01,-1.5781e+01,387xta
5580.0000,-1.2659e+01,-6.0657e+00,-1.3450e+01,-1.5824e+01,387xta
5587.5000,-1.2693e+01,-6.0820e+00,-1.3486e+01,-1.5866e+01,387xta
5595.0000,-1.2727e+01,-6.0983e+00,-1.3522e+01,-1.5909e+01,387xta
5602.5000,-1.2761e+01,-6.1147e+00,-1.3559e+01,-1.5951e+01,387xta
5610.0000,-1.2795e+01,-6.1311e+00,-1.3595e+01,-1.5994e+01,387xta
5617.5000,-1.2830e+01,-6.1475e+00,-1.3631e+01,-1.6037e+01,387xta
5625.0000,-1.2864e+01,-6.1639e+00,-1.3668e+01,-1.6080e+01,387xta
5632.5000,-1.2898e+01,-6.1804e+00,-1.3704e+01,-1.6123e+01,387xta
5640.0000,-1.2933e+01,-6.1968e+00,-1.3741e+01,-1.6166e+01,387xta
5647.5000,-1.2967e+01,-6.2133e+00,-1.3777e+01,-1.6209e+01,387xta
5655.0000,-1.3001e+01,-6.2298e+00,-1.3814e+01,-1.6252e+01,387xta
5662.5000,-1.3036e+01,-6.2464e+00,-1.3851e+01,-1.6295e+01,387xta
5670.0000,-1.3070e+01,-6.2629e+00,-1.3887e+01,-1.6338e+01,387xta
5677.5000,-1.3105e+01,-6.2795e+00,-1.3924e+01,-1.6381e+01,387xta
5685.0000,-1.3140e+01,-6.2961e+00,-1.3961e+01,-1.6425e+01,387xta
5692.5000,-1.3174e+01,-6.3127e+00,-1.3998e+01,-1.6468e+01,387xta
5700.0000,-1.3209e+01,-6.3294e+00,-1.4035e+01,-1.6511e+01,387xta
5707.5000,-1.3244e+01,-6.3460e+00,-1.4072e+01,-1.6555e+01,387xta
5715.0000,-1.3279e+01,-6.3627e+00,-1.4109e+01,-1.6598e+01,387xta
5722.5000,-1.3314e+01,-6.3794e+00,-1.4146e+01,-1.6642e+01,387xta
5730.0000,-1.3349e+01,-6.3962e+00,-1.4183e+01,-1.6686e+01,387xta
5737.5000,-1.3384e+01,-6.4129e+00,-1.4220e+01,-1.6729e+01,387xta
5745.0000,-1.3419e+01,-6.4297e+00,-1.4257e+01,-1.6773e+01,387xta
5752.5000,-1.3454e+01,-6.4465e+00,-1.4294e+01,-1.6817e+01,387xta
5760.0000,-1.3489e+01,-6.4633e+00,-1.4332e+01,-1.6861e+01,387xta
5767.5000,-1.3524e+01,-6.4802e+00,-1.4369e+01,-1.6905e+01,387xta
5775.0000,-1.3559e+01,-6.4970e+00,-1.4406e+01,-1.6949e+01,387xta
5782.5000,-1.3594e+01,-6.5139e+00,-1.4444e+01,-1.6993e+01,387xta
5790.0000,-1.3630e+01,-6.5308e+00,-1.4481e+01,-1.7037e+01,387xta
5797.5000,-1.3665e+01,-6.5478e+00,-1.4519e+01,-1.7081e+01,387xta
5805.0000,-1.3700e+01,-6.5647e+00,-1.4557e+01,-1.7125e+01,387xta
5812.5000,-1.3736e+01,-6.5817e+00,-1.4594e+01,-1.7170e+01,387xta
5820.0000,-1.3771e+01,-6.5987e+00,-1.4632e+01,-1.7214e+01,387xta
5827.5000,-1.3807e+01,-6.6157e+00,-1.4670e+01,-1.7258e+01,387xta
5835.0000,-1.3842e+01,-6.6327e+00,-1.4707e+01,-1.7303e+01,387xta
5842.5000,-1.3878e+01,-6.6498e+00,-1.4745e+01,-1.7347e+01,387xta
5850.0000,-1.3913e+01,-6.6669e+00,-1.4783e+01,-1.7392e+01,387xta
5857.5000,-1.3949e+01,-6.6840e+00,-1.4821e+01,-1.7436e+01,387xta
5865.0000,-1.3985e+01,-6.7011e+00,-1.4859e+01,-1.7481e+01,387xta
5872.5000,-1.4021e+01,-6.7183e+00,-1.4897e+01,-1.7526e+01,387xta
5880.0000,-1.4057e+01,-6.7354e+00,-1.4935e+01,-1.7571e+01,387xta
5887.5000,-1.4092e+01,-6.7526e+00,-1.4973e+01,-1.7616e+01,387xta
5895.0000,-1.4128e+01,-6.7698e+00,-1.5011e+01,-1.7660e+01,387xta
5902.5000,-1.4164e+01,-6.7871e+00,-1.5050e+01,-1.7705e+01,387xta
5910.0000,-1.4200e+01,-6.8043e+00,-1.5088e+01,-1.7750e+01,387xta
5917.5000,-1.4236e+01,-6.8216e+00,-1.5126e+01,-1.7796e+01,387xta
5925.0000,-1.4273e+01,-6.8389e+00,-1.5165e+01,-1.7841e+01,387xta
5932.5000,-1.4309e+01,-6.8562e+00,-1.5203e+01,-1.7886e+01,387xta
5940.0000,-1.4345e+01,-6.8736e+00,-1.5241e+01,-1.7931e+01,387xta
5947.5000,-1.4381e+01,-6.8910e+00,-1.5280e+01,-1.7976e+01,387xta
5955.0000,-1.4417e+01,-6.9084e+00,-1.5319e+01,-1.8022e+01,387xta
5962.5000,-1.4454e+01,-6.9258e+00,-1.5357e+01,-1.8067e+01,387xta
5970.0000,-1.4490e+01,-6.9432e+00,-1.5396e+01,-1.8113e+01,387xta
5977.5000,-1.4527e+01,-6.9607e+00,-1.5435e+01,-1.8158e+01,387xta
5985.0000,-1.4563e+01,-6.9781e+00,-1.5473e+01,-1.8204e+01,387xta
5992.5000,-1.4600e+01,-6.9956e+00,-1.5512e+01,-1.8249e+01,387xta
6000.0000,-1.4636e+01,-7.0132e+00,-1.5551e+01,-1.8295e+01,387xta
6007.5000,-1.4673e+01,-7.0307e+00,-1.5590e+01,-1.8341e+01,387xta
6015.0000,-1.4709e+01,-7.0483e+00,-1.5629e+01,-1.8387e+01,387xta
6022.5000,-1.4746e+01,-7.0659e+00,-1.5668e+01,-1.8433e+01,387xta
6030.0000,-1.4783e+01,-7.0835e+00,-1.5707e+01,-1.8479e+01,387xta
6037.5000,-1.4820e+01,-7.1011e+00,-1.5746e+01,-1.8525e+01,387xta
6045.0000,-1.4857e+01,-7.1187e+00,-1.5785e+01,-1.8571e+01,387xta
6052.5000,-1.4893e+01,-7.1364e+00,-1.5824e+01,-1.8617e+01,387xta
6060.0000,-1.4930e+01,-7.1541e+00,-1.5863e+01,-1.8663e+01,387xta
6067.5000,-1.4967e+01,-7.1718e+00,-1.5903e+01,-1.8709e+01,387xta
6075.0000,-1.5004e+01,-7.1896e+00,-1.5942e+01,-1.8755e+01,387xta
6082.5000,-1.5041e+01,-7.2073e+00,-1.5982e+01,-1.8802e+01,387xta
6090.0000,-1.5079e+01,-7.2251e+00,-1.6021e+01,-1.8848e+01,387xta
6097.5000,-1.5116e+01,-7.2429e+00,-1.6060e+01,-1.8895e+01,387xta
6105.0000,-1.5153e+01,-7.2608e+00,-1.6100e+01,-1.8941e+01,387xta
6112.5000,-1.5190e+01,-7.2786e+00,-1.6140e+01,-1.8988e+01,387xta
6120.0000,-1.5227e+01,-7.2965e+00,-1.6179e+01,-1.9034e+01,387xta
6127.5000,-1.5265e+01,-7.3144e+00,-1.6219e+01,-1.9081e+01,387xta
6135.0000,-1.5302e+01,-7.3323e+00,-1.6259e+01,-1.9128e+01,387xta
6142.5000,-1.5340e+01,-7.3502e+00,-1.6298e+01,-1.9175e+01,387xta
6150.0000,-1.5377e+01,-7.3682e+00,-1.6338e+01,-1.9221e+01,387xta
6157.5000,-1.5415e+01,-7.3862e+00,-1.6378e+01,-1.9268e+01,387xta
6165.0000,-1.5452e+01,-7.4042e+00,-1.6418e+01,-1.9315e+01,387xta
6172.5000,-1.5490e+01,-7.4222e+00,-1.6458e+01,-1.9362e+01,387xta
6180.0000,-1.5527e+01,-7.4403e+00,-1.6498e+01,-1.9409e+01,387xta
6187.5000,-1.5565e+01,-7.4583e+00,-1.6538e+01,-1.9457e+01,387xta
6195.0000,-1.5603e+01,-7.4764e+00,-1.6578e+01,-1.9504e+01,387xta
6202.5000,-1.5641e+01,-7.4945e+00,-1.6618e+01,-1.9551e+01,387xta
6210.0000,-1.5679e+01,-7.5127e+00,-1.6659e+01,-1.9598e+01,387xta
6217.5000,-1.5717e+01,-7.5308e+00,-1.6699e+01,-1.9646e+01,387xta
6225.0000,-1.5754e+01,-7.5490e+00,-1.6739e+01,-1.9693e+01,387xta
6232.5000,-1.5792e+01,-7.5672e+00,-1.6779e+01,-1.9741e+01,387xta
6240.0000,-1.5830e+01,-7.5854e+00,-1.6820e+01,-1.9788e+01,387xta
6247.5000,-1.5869e+01,-7.6037e+00,-1.6860e+01,-1.9836e+01,387xta
6255.0000,-1.5907e+01,-7.6219e+00,-1.6901e+01,-1.9883e+01,387xta
6262.5000,-1.5945e+01,-7.6402e+00,-1.6941e+01,-1.9931e+01,387xta
6270.0000,-1.5983e+01,-7.6585e+00,-1.6982e+01,-1.9979e+01,387xta
6277.5000,-1.6021e+01,-7.6769e+00,-1.7023e+01,-2.0027e+01,387xta
6285.0000,-1.6060e+01,-7.6952e+00,-1.7063e+01,1.3186e+03,387xta
6292.5000,-1.6098e+01,-7.7136e+00,-1.7104e+01,-2.0122e+01,387xta
6300.0000,-1.6136e+01,-7.7320e+00,-1.7145e+01,-2.0170e+01,387xta
6307.5000,-1.6175e+01,-7.7504e+00,-1.7186e+01,-2.0219e+01,387xta
6315.0000,-1.6213e+01,-7.7689e+00,-1.7227e+01,-2.0267e+01,387xta
6322.5000,-1.6252e+01,-7.7873e+00,-1.7268e+01,-2.0315e+01,387xta
6330.0000,-1.6290e+01,-7.8058e+00,-1.7309e+01,-2.0363e+01,387xta
6337.5000,-1.6329e+01,-7.8243e+00,-1.7350e+01,-2.0411e+01,387xta
6345.0000,-1.6368e+01,-7.8429e+00,-1.7391e+01,-2.0460e+01,387xta
6352.5000,-1.6406e+01,-7.8614e+00,-1.7432e+01,-2.0508e+01,387xta
6360.0000,-1.6445e+01,-7.8800e+00,-1.7473e+01,-2.0556e+01,387xta
6367.5000,-1.6484e+01,-7.8986e+00,-1.7514e+01,-2.0605e+01,387xta
6375.0000,-1.6523e+01,-7.9172e+00,-1.7556e+01,-2.0654e+01,387xta
6382.5000,-1.6562e+01,-7.9358e+00,-1.7597e+01,-2.0702e+01,387xta
6390.0000,-1.6601e+01,-7.9545e+00,-1.7638e+01,-2.0751e+01,387xta
6397.5000,-1.6640e+01,-7.9732e+00,-1.7680e+01,-2.0800e+01,387xta
6405.0000,-1.6679e+01,-7.9919e+00,-1.7721e+01,-2.0848e+01,387xta
6412.5000,-1.6718e+01,-8.0106e+00,-1.7763e+01,-2.0897e+01,387xta
6420.0000,-1.6757e+01,-8.0294e+00,-1.7804e+01,-2.0946e+01,387xta
6427.5000,-1.6796e+01,-8.0481e+00,-1.7846e+01,-2.0995e+01,387xta
6435.0000,-1.6835e+01,-8.0669e+00,-1.7888e+01,-2.1044e+01,387xta
6442.5000,-1.6875e+01,-8.0857e+00,-1.7929e+01,-2.1093e+01,387xta
6450.0000,-1.6914e+01,-8.1046e+00,-1.7971e+01,-2.1142e+01,387xta
6457.5000,-1.6953e+01,-8.1234e+00,-1.8013e+01,-2.1192e+01,387xta
6465.0000,-1.6993e+01,-8.1423e+00,-1.8055e+01,-2.1241e+01,387xta
6472.5000,-1.7032e+01,-8.1612e+00,-1.8097e+01,-2.1290e+01,387xta
6480.0000,-1.7072e+01,-8.1801e+00,-1.8139e+01,-2.1340e+01,387xta
6487.5000,-1.7111e+01,-8.1991e+00,-1.8181e+01,-2.1389e+01,387xta
6495.0000,-1.7151e+01,-8.2181e+00,-1.8223e+01,-2.1438e+01,387xta
6502.5000,-1.7190e+01,-8.2371e+00,-1.8265e+01,-2.1488e+01,387xta
6510.0000,-1.7230e+01,-8.2561e+00,-1.8307e+01,-2.1538e+01,387xta
6517.5000,-1.7270e+01,-8.2751e+00,-1.8349e+01,-2.1587e+01,387xta
6525.0000,-1.7310e+01,-8.2942e+00,-1.8391e+01,-2.1637e+01,387xta
6532.5000,-1.7349e+01,-8.3132e+00,-1.8434e+01,-2.1687e+01,387xta
6540.0000,-1.7389e+01,-8.3323e+00,-1.8476e+01,-2.1737e+01,387xta
6547.5000,-1.7429e+01,-8.3515e+00,-1.8518e+01,-2.1786e+01,387xta
6555.0000,-1.7469e+01,-8.3706e+00,-1.8561e+01,-2.1836e+01,387xta
6562.5000,-1.7509e+01,-8.3898e+00,-1.8603e+01,-2.1886e+01,387xta
6570.0000,-1.7549e+01,-8.4090e+00,-1.8646e+01,-2.1936e+01,387xta
6577.5000,-1.7589e+01,-8.4282e+00,-1.8689e+01,-2.1987e+01,387xta
6585.0000,-1.7629e+01,-8.4474e+00,-1.8731e+01,-2.2037e+01,387xta
6592.5000,-1.7670e+01,-8.4666e+00,-1.8774e+01,-2.2087e+01,387xta
6600.0000,-1.7710e+01,-8.4859e+00,-1.8817e+01,-2.2137e+01,387xta
6607.5000,-1.7750e+01,-8.5052e+00,-1.8859e+01,-2.2188e+01,387xta
6615.0000,-1.7790e+01,-8.5245e+00,-1.8902e+01,-2.2238e+01,387xta
6622.5000,-1.7831e+01,-8.5439e+00,-1.8945e+01,-2.2288e+01,387xta
6630.0000,-1.7871e+01,-8.5632e+00,-1.8988e+01,-2.2339e+01,387xta
6637.5000,-1.7912e+01,-8.5826e+00,-1.9031e+01,-2.2389e+01,387xta
6645.0000,-1.7952e+01,-8.6020e+00,-1.9074e+01,-2.2440e+01,387xta
6652.5000,-1.7993e+01,-8.6215e+00,-1.9117e+01,-2.2491e+01,387xta
6660.0000,-1.8033e+01,-8.6409e+00,-1.9160e+01,-2.2542e+01,387xta
6667.5000,-1.8074e+01,-8.6604e+00,-1.9203e+01,-2.2592e+01,387xta
6675.0000,-1.8115e+01,-8.6799e+00,-1.9247e+01,-2.2643e+01,387xta
6682.5000,-1.8155e+01,-8.6994e+00,-1.9290e+01,-2.2694e+01,387xta
6690.0000,-1.8196e+01,-8.7189e+00,-1.9333e+01,-2.2745e+01,387xta
6697.5000,-1.8237e+01,-8.7385e+00,-1.9377e+01,-2.2796e+01,387xta
6705.0000,-1.8278e+01,-8.7581e+00,-1.9420e+01,-2.2847e+01,387xta
6712.5000,-1.8319e+01,-8.7777e+00,-1.9464e+01,-2.2898e+01,387xta
6720.0000,-1.8360e+01,-8.7973e+00,-1.9507e+01,-2.2949e+01,387xta
6727.5000,-1.8401e+01,-8.8170e+00,-1.9551e+01,-2.3001e+01,387xta
6735.0000,-1.8442e+01,-8.8366e+00,-1.9594e+01,-2.3052e+01,387xta
6742.5000,-1.8483e+01,-8.8563e+00,-1.9638e+01,-2.3103e+01,387xta
6750.0000,-1.8524e+01,-8.8760e+00,-1.9682e+01,-2.3155e+01,387xta
6757.5000,-1.8565e+01,-8.8958e+00,-1.9725e+01,-2.3206e+01,387xta
6765.0000,-1.8606e+01,-8.9155e+00,-1.9769e+01,-2.3258e+01,387xta
6772.5000,-1.8648e+01,-8.9353e+00,-1.9813e+01,-2.3309e+01,387xta
6780.0000,-1.8689e+01,-8.9551e+00,-1.9857e+01,-2.3361e+01,387xta
6787.5000,-1.8730e+01,-8.9749e+00,-1.9901e+01,-2.3413e+01,387xta
6795.0000,-1.8772e+01,-8.9948e+00,-1.9945e+01,-2.3465e+01,387xta
