station ID = gr (Granada)
system = VELETA
signal = 355, parallel, photoncounting, dark-subtracted
date, time= 21.02.2022, 19UTC
range,E,N,S,W,channel
4837.5000,1.3613e+07,1.3335e+07,1.3212e+07,1.8749e+07,355xpp
4845.0000,1.4702e+07,1.5080e+07,1.2598e+07,1.9592e+07,355xpp
4852.5000,1.4489e+07,1.4468e+07,1.3295e+07,1.6758e+07,355xpp
4860.0000,1.1763e+07,1.4381e+07,1.4126e+07,1.4699e+07,355xpp
4867.5000,1.4180e+07,1.1519e+07,1.2715e+07,1.5140e+07,355xpp
4875.0000,1.3824e+07,1.2216e+07,1.6075e+07,1.7046e+07,355xpp
4882.5000,1.4265e+07,1.2652e+07,1.8787e+07,1.5102e+07,355xpp
4890.0000,1.4576e+07,1.2425e+07,1.4036e+07,1.2212e+07,355xpp
4897.5000,1.6766e+07,1.3265e+07,1.5289e+07,1.3320e+07,355xpp
4905.0000,1.5472e+07,1.1029e+07,1.4793e+07,1.5912e+07,355xpp
4912.5000,1.4849e+07,1.1059e+07,1.3900e+07,1.5560e+07,355xpp
4920.0000,1.9489e+07,1.3118e+07,1.4613e+07,1.8174e+07,355xpp
4927.5000,1.7649e+07,1.1534e+07,1.1540e+07,1.7691e+07,355xpp
4935.0000,1.8791e+07,1.0482e+07,1.5246e+07,1.8695e+07,355xpp
4942.5000,1.5028e+07,1.0106e+07,1.4339e+07,1.7385e+07,355xpp
4950.0000,1.7947e+07,1.2732e+07,1.3697e+07,1.7574e+07,355xpp
4957.5000,1.6495e+07,1.6339e+07,1.4700e+07,1.8458e+07,355xpp
4965.0000,1.6265e+07,1.5010e+07,1.1998e+07,1.5480e+07,355xpp
4972.5000,1.5348e+07,1.5469e+07,1.4789e+07,1.5804e+07,355xpp
4980.0000,1.2764e+07,1.0260e+07,1.7051e+07,1.6818e+07,355xpp
4987.5000,1.3913e+07,1.4315e+07,1.4600e+07,1.5757e+07,355xpp
4995.0000,1.0615e+07,1.2268e+07,1.7292e+07,1.4691e+07,355xpp
5002.5000,9.5314e+06,1.0493e+07,1.1616e+07,1.5433e+07,355xpp
5010.0000,1.3763e+07,1.2202e+07,1.2631e+07,1.6600e+07,355xpp
5017.5000,1.7737e+07,1.1958e+07,1.3090e+07,1.7353e+07,355xpp
5025.0000,1.2151e+07,8.8985e+06,1.7217e+07,1.5292e+07,355xpp
5032.5000,1.1766e+07,1.4999e+07,1.3452e+07,1.8166e+07,355xpp
5040.0000,1.2648e+07,1.2490e+07,1.3066e+07,1.6659e+07,355xpp
5047.5000,1.3824e+07,1.2954e+07,1.0833e+07,1.5854e+07,355xpp
5055.0000,1.2296e+07,9.1471e+06,1.3286e+07,1.7186e+07,355xpp
5062.5000,1.0047e+07,1.1459e+07,1.5758e+07,1.9099e+07,355xpp
5070.0000,1.4234e+07,1.2641e+07,1.3082e+07,1.6139e+07,355xpp
5077.5000,1.7018e+07,1.3684e+07,1.2254e+07,1.6619e+07,355xpp
5085.0000,1.4900e+07,1.0841e+07,1.4599e+07,1.5802e+07,355xpp
5092.5000,1.2190e+07,9.8606e+06,1.5083e+07,1.5704e+07,355xpp
5100.0000,1.5131e+07,1.0181e+07,9.4626e+06,1.5317e+07,355xpp
5107.5000,1.2408e+07,1.1083e+07,1.3856e+07,1.2740e+07,355xpp
5115.0000,1.1569e+07,1.1698e+07,2.0622e+07,1.4821e+07,355xpp
5122.5000,1.1456e+07,1.1148e+07,1.5107e+07,1.9409e+07,355xpp
5130.0000,1.1347e+07,1.3824e+07,1.1775e+07,1.2558e+07,355xpp
5137.5000,1.6088e+07,1.5335e+07,1.6529e+07,1.3331e+07,355xpp
5145.0000,1.8065e+07,1.5083e+07,1.7614e+07,2.0467e+07,355xpp
5152.5000,2.3306e+07,1.4240e+07,1.1287e+07,1.1336e+07,355xpp
5160.0000,1.8909e+07,1.4132e+07,1.0874e+07,1.3448e+07,355xpp
5167.5000,1.4340e+07,1.3577e+07,1.3886e+07,1.1402e+07,355xpp
5175.0000,1.4235e+07,1.0332e+07,1.7365e+07,1.1436e+07,355xpp
5182.5000,1.6671e+07,1.3806e+07,1.6520e+07,1.0420e+07,355xpp
5190.0000,1.3413e+07,1.0993e+07,1.2503e+07,9.2504e+06,355xpp
5197.5000,1.4056e+07,1.0876e+07,1.1936e+07,1.3495e+07,355xpp
5205.0000,9.8653e+06,1.1812e+07,1.2424e+07,1.7618e+07,355xpp
5212.5000,8.8336e+06,1.6695e+07,1.1704e+07,1.1604e+07,355xpp
5220.0000,1.5393e+07,1.4159e+07,1.4776e+07,1.7415e+07,355xpp
5227.5000,1.4526e+07,1.5114e+07,1.4057e+07,1.4565e+07,355xpp
5235.0000,1.5329e+07,1.1795e+07,1.0124e+07,1.3691e+07,355xpp
5242.5000,1.0926e+07,1.1065e+07,1.2299e+07,1.1124e+07,355xpp
5250.0000,9.8841e+06,1.2325e+07,1.1564e+07,1.2848e+07,355xpp
5257.5000,1.0530e+07,1.2671e+07,1.0364e+07,1.4892e+07,355xpp
5265.0000,1.2724e+07,1.3167e+07,9.9338e+06,1.1686e+07,355xpp
5272.5000,1.4153e+07,1.3979e+07,1.0889e+07,1.4822e+07,355xpp
5280.0000,1.4194e+07,1.4019e+07,1.2629e+07,2.0938e+07,355xpp
5287.5000,1.3142e+07,1.7026e+07,9.8595e+06,2.0210e+07,355xpp
5295.0000,1.1773e+07,1.1911e+07,1.1140e+07,1.4787e+07,355xpp
5302.5000,1.3843e+07,1.3513e+07,1.2739e+07,1.4202e+07,355xpp
5310.0000,1.2312e+07,1.5595e+07,1.4199e+07,1.5973e+07,355xpp
5317.5000,1.0769e+07,1.1541e+07,1.3284e+07,1.6018e+07,355xpp
5325.0000,1.2696e+07,1.0466e+07,1.0317e+07,2.3350e+07,355xpp
5332.5000,1.3207e+07,1.0178e+07,1.0188e+07,2.0082e+07,355xpp
5340.0000,1.0543e+07,1.1320e+07,9.2629e+06,1.7432e+07,355xpp
5347.5000,1.4082e+07,1.1352e+07,1.2955e+07,1.3494e+07,355xpp
5355.0000,1.4441e+07,1.1703e+07,1.5710e+07,1.5447e+07,355xpp
5362.5000,1.0791e+07,1.0937e+07,1.1107e+07,1.6291e+07,355xpp
5370.0000,7.7689e+06,1.7562e+07,1.5478e+07,1.5692e+07,355xpp
5377.5000,9.7243e+06,1.3415e+07,1.4393e+07,1.7512e+07,355xpp
5385.0000,1.1854e+07,1.1673e+07,1.5563e+07,1.9181e+07,355xpp
5392.5000,1.4481e+07,1.3165e+07,1.1068e+07,1.3232e+07,355xpp
5400.0000,1.4032e+07,1.3207e+07,1.2887e+07,1.5057e+07,355xpp
5407.5000,1.3744e+07,1.6670e+07,1.5697e+07,1.8196e+07,355xpp
5415.0000,1.7711e+07,1.5404e+07,1.2793e+07,1.7102e+07,355xpp
5422.5000,1.0870e+07,1.4791e+07,1.5125e+07,1.5672e+07,355xpp
5430.0000,1.3862e+07,1.3513e+07,1.5997e+07,1.2592e+07,355xpp
5437.5000,1.5714e+07,1.0749e+07,1.9833e+07,1.3615e+07,355xpp
5445.0000,1.3111e+07,8.9632e+06,1.2109e+07,1.4479e+07,355xpp
5452.5000,1.1492e+07,1.4453e+07,1.3468e+07,1.5680e+07,355xpp
5460.0000,1.6841e+07,1.4495e+07,1.1346e+07,1.1400e+07,355xpp
5467.5000,1.4886e+07,1.4699e+07,1.3044e+07,1.7603e+07,355xpp
5475.0000,1.2423e+07,1.4406e+07,1.0740e+07,1.5307e+07,355xpp
5482.5000,9.7731e+06,1.2268e+07,9.7635e+06,1.4679e+07,355xpp
5490.0000,1.0809e+07,1.1463e+07,1.1137e+07,1.3542e+07,355xpp
5497.5000,1.4553e+07,1.2672e+07,1.4536e+07,1.6952e+07,355xpp
5505.0000,1.2217e+07,1.3720e+07,1.2040e+07,1.5649e+07,355xpp
5512.5000,2.0225e+07,1.2233e+07,9.0243e+06,2.1966e+07,355xpp
5520.0000,1.2458e+07,1.6345e+07,9.7273e+06,1.5222e+07,355xpp
5527.5000,7.8929e+06,1.2982e+07,1.0435e+07,1.5092e+07,355xpp
5535.0000,8.4265e+06,1.3700e+07,1.3197e+07,1.4962e+07,355xpp
5542.5000,1.2215e+07,1.2196e+07,1.1862e+07,1.5689e+07,355xpp
5550.0000,1.3798e+07,1.1026e+07,1.1041e+07,1.7796e+07,355xpp
5557.5000,1.1765e+07,1.3123e+07,9.1720e+06,1.2674e+07,355xpp
5565.0000,1.0070e+07,1.1260e+07,2.0097e+07,1.6337e+07,355xpp
5572.5000,1.0442e+07,9.2129e+06,1.4241e+07,1.9851e+07,355xpp
5580.0000,1.3594e+07,1.0279e+07,1.4456e+07,1.6074e+07,355xpp
5587.5000,1.5894e+07,1.3264e+07,1.2058e+07,8.8082e+06,355xpp
5595.0000,1.4191e+07,2.0461e+07,1.6452e+07,1.0227e+07,355xpp
5602.5000,1.0904e+07,1.3160e+07,1.2994e+07,1.4104e+07,355xpp
5610.0000,1.0407e+07,1.1268e+07,1.0398e+07,1.2211e+07,355xpp
5617.5000,1.3251e+07,1.1999e+07,1.3419e+07,9.2543e+06,355xpp
5625.0000,1.4169e+07,1.3266e+07,1.1866e+07,8.3991e+06,355xpp
5632.5000,1.2261e+07,1.3305e+07,1.2254e+07,1.9033e+07,355xpp
5640.0000,1.3178e+07,1.1920e+07,1.3348e+07,1.7310e+07,355xpp
5647.5000,1.2147e+07,1.2305e+07,1.2670e+07,1.1309e+07,355xpp
5655.0000,1.0575e+07,1.0023e+07,1.3596e+07,1.1338e+07,355xpp
5662.5000,9.8884e+06,1.6481e+07,1.3275e+07,1.2977e+07,355xpp
5670.0000,1.2064e+07,1.0434e+07,1.1517e+07,1.1936e+07,355xpp
5677.5000,1.4797e+07,1.0641e+07,9.5714e+06,1.1608e+07,355xpp
5685.0000,1.7897e+07,1.3009e+07,7.7977e+06,1.2722e+07,355xpp
5692.5000,1.2883e+07,1.0521e+07,7.8204e+06,1.4560e+07,355xpp
5700.0000,1.4003e+07,1.2718e+07,1.2364e+07,1.8586e+07,355xpp
5707.5000,1.4767e+07,1.3113e+07,1.2396e+07,1.7912e+07,355xpp
5715.0000,1.7721e+07,1.5334e+07,1.2248e+07,1.4679e+07,355xpp
5722.5000,1.1194e+07,9.3512e+06,1.4289e+07,1.8199e+07,355xpp
5730.0000,1.0491e+07,1.2301e+07,1.2311e+07,1.5314e+07,355xpp
5737.5000,9.6024e+06,1.2892e+07,1.8221e+07,1.4979e+07,355xpp
5745.0000,1.3492e+07,1.1999e+07,1.4781e+07,1.3358e+07,355xpp
5752.5000,1.4083e+07,1.3873e+07,9.6451e+06,1.3393e+07,355xpp
5760.0000,1.4490e+07,1.0583e+07,1.6696e+07,1.3427e+07,355xpp
5767.5000,1.5282e+07,1.1351e+07,1.2665e+07,1.6801e+07,355xpp
5775.0000,8.7998e+06,1.2316e+07,6.7465e+06,1.1454e+07,355xpp
5782.5000,9.5701e+06,1.2719e+07,8.6292e+06,1.4091e+07,355xpp
5790.0000,1.1839e+07,1.1626e+07,7.3412e+06,1.2636e+07,355xpp
5797.5000,1.2987e+07,9.9727e+06,6.9868e+06,1.1168e+07,355xpp
5805.0000,7.5776e+06,1.2063e+07,9.8199e+06,1.4391e+07,355xpp
5812.5000,6.6573e+06,1.1717e+07,1.0221e+07,1.4806e+07,355xpp
5820.0000,7.9940e+06,9.6722e+06,1.4782e+07,2.0891e+07,355xpp
5827.5000,1.3501e+07,1.2158e+07,1.4058e+07,1.5452e+07,355xpp
5835.0000,1.0312e+07,1.2378e+07,1.3336e+07,1.9860e+07,355xpp
5842.5000,1.6241e+07,9.3675e+06,7.6650e+06,1.4005e+07,355xpp
5850.0000,1.2654e+07,1.8556e+07,1.6653e+07,1.8822e+07,355xpp
5857.5000,7.5243e+06,1.0949e+07,1.5359e+07,1.3512e+07,355xpp
5865.0000,1.0997e+07,9.4408e+06,1.0982e+07,2.1797e+07,355xpp
5872.5000,1.3329e+07,1.0040e+07,1.0817e+07,1.6461e+07,355xpp
5880.0000,1.1243e+07,8.5257e+06,1.1233e+07,1.2067e+07,355xpp
5887.5000,1.1076e+07,1.7817e+07,1.1259e+07,1.4221e+07,355xpp
5895.0000,9.7496e+06,1.0892e+07,1.0126e+07,1.4064e+07,355xpp
5902.5000,1.4240e+07,1.1307e+07,8.7953e+06,1.1381e+07,355xpp
5910.0000,1.5835e+07,1.1141e+07,1.4267e+07,8.2987e+06,355xpp
5917.5000,1.2755e+07,9.0248e+06,1.2740e+07,1.1440e+07,355xpp
5925.0000,9.0678e+06,1.2175e+07,7.6876e+06,7.3633e+06,355xpp
5932.5000,1.1639e+07,9.0709e+06,6.5321e+06,1.2478e+07,355xpp
5940.0000,1.4424e+07,1.0075e+07,1.0281e+07,1.3297e+07,355xpp
5947.5000,1.4853e+07,1.1284e+07,1.0701e+07,1.3922e+07,355xpp
5955.0000,1.0741e+07,8.3495e+06,2.0025e+07,1.7319e+07,355xpp
5962.5000,7.0059e+06,1.2528e+07,2.1866e+07,1.7366e+07,355xpp
5970.0000,1.3970e+07,1.0376e+07,1.1577e+07,1.0258e+07,355xpp
5977.5000,1.2620e+07,8.4129e+06,1.1606e+07,1.1673e+07,355xpp
5985.0000,1.0449e+07,1.2024e+07,1.2037e+07,7.3144e+06,355xpp
5992.5000,1.1877e+07,1.5659e+07,1.2069e+07,7.7314e+06,355xpp
6000.0000,1.6722e+07,1.5700e+07,1.1493e+07,1.3166e+07,355xpp
6007.5000,1.6968e+07,1.0508e+07,8.9081e+06,1.8236e+07,355xpp
6015.0000,1.7817e+07,9.9329e+06,1.1550e+07,1.7674e+07,355xpp
6022.5000,1.7257e+07,1.5006e+07,1.0166e+07,1.6098e+07,355xpp
6030.0000,1.3447e+07,1.1395e+07,6.5472e+06,1.2487e+07,355xpp
6037.5000,7.1817e+06,1.7517e+07,9.2005e+06,1.0488e+07,355xpp
6045.0000,1.2291e+07,1.3691e+07,1.2077e+07,1.1328e+07,355xpp
6052.5000,1.3748e+07,1.1073e+07,1.3129e+07,1.2991e+07,355xpp
6060.0000,1.8308e+07,1.0487e+07,7.0195e+06,1.3634e+07,355xpp
6067.5000,1.7314e+07,1.5851e+07,1.2779e+07,1.2847e+07,355xpp
6075.0000,1.1176e+07,1.0950e+07,1.7551e+07,1.3701e+07,355xpp
6082.5000,1.0176e+07,7.4757e+06,1.0369e+07,1.6217e+07,355xpp
6090.0000,1.2265e+07,1.1418e+07,1.1633e+07,1.3773e+07,355xpp
6097.5000,1.1673e+07,1.1859e+07,1.3527e+07,1.3600e+07,355xpp
6105.0000,1.3363e+07,7.3240e+06,1.2945e+07,1.3629e+07,355xpp
6112.5000,9.8577e+06,9.6290e+06,1.1308e+07,1.8665e+07,355xpp
6120.0000,1.9074e+07,1.4453e+07,1.4878e+07,1.7665e+07,355xpp
6127.5000,2.3746e+07,1.6582e+07,9.0583e+06,1.8757e+07,355xpp
6135.0000,1.7695e+07,8.8624e+06,1.0759e+07,1.3345e+07,355xpp
6142.5000,1.1849e+07,9.9362e+06,1.0366e+07,1.4008e+07,355xpp
6150.0000,7.6656e+06,1.2486e+07,1.0388e+07,1.4466e+07,355xpp
6157.5000,1.6771e+07,1.0832e+07,9.7811e+06,1.0277e+07,355xpp
6165.0000,1.1088e+07,7.6802e+06,8.1115e+06,1.1360e+07,355xpp
6172.5000,1.0479e+07,1.2364e+07,1.3013e+07,1.2023e+07,355xpp
6180.0000,9.2255e+06,1.2608e+07,8.1529e+06,1.1840e+07,355xpp
6187.5000,1.2663e+07,9.6547e+06,9.0250e+06,1.5495e+07,355xpp
6195.0000,1.0981e+07,1.6518e+07,1.1182e+07,1.1898e+07,355xpp
6202.5000,1.4437e+07,1.4629e+07,1.5070e+07,1.0855e+07,355xpp
6210.0000,1.0183e+07,1.0583e+07,1.3815e+07,1.3889e+07,355xpp
6217.5000,1.3216e+07,1.1900e+07,5.2406e+06,1.5228e+07,355xpp
6225.0000,8.2817e+06,1.1931e+07,8.9184e+06,1.3312e+07,355xpp
6232.5000,1.1547e+07,1.0444e+07,1.0888e+07,1.6590e+07,355xpp
6240.0000,1.2661e+07,1.1552e+07,1.1566e+07,1.3154e+07,355xpp
6247.5000,8.5597e+06,8.1040e+06,1.5942e+07,1.1664e+07,355xpp
6255.0000,6.8372e+06,1.1826e+07,1.9034e+07,7.9881e+06,355xpp
6262.5000,1.2969e+07,1.4913e+07,1.5365e+07,1.1065e+07,355xpp
6270.0000,9.0612e+06,1.2322e+07,1.3431e+07,1.4159e+07,355xpp
6277.5000,1.7211e+07,1.1696e+07,1.2374e+07,1.8808e+07,355xpp
6285.0000,1.7472e+07,1.4801e+07,1.1513e+07,1.4667e+07,355xpp
6292.5000,1.2215e+07,8.0025e+06,8.8930e+06,1.6466e+07,355xpp
6300.0000,1.2242e+07,8.2412e+06,8.4728e+06,1.2303e+07,355xpp
6307.5000,7.1751e+06,1.3143e+07,1.0042e+07,1.5663e+07,355xpp
6315.0000,1.1856e+07,1.1169e+07,1.2065e+07,1.6585e+07,355xpp
6322.5000,1.1217e+07,7.6326e+06,1.0312e+07,1.8414e+07,355xpp
6330.0000,8.7876e+06,1.0776e+07,1.0336e+07,1.4662e+07,355xpp
6337.5000,1.0820e+07,1.3932e+07,1.4389e+07,1.6717e+07,355xpp
6345.0000,1.0399e+07,9.0310e+06,1.6000e+07,1.4275e+07,355xpp
6352.5000,1.6043e+07,9.9510e+06,1.4232e+07,8.6891e+06,355xpp
6360.0000,1.0222e+07,1.3133e+07,1.4492e+07,6.0082e+06,355xpp
6367.5000,1.0020e+07,1.2707e+07,1.5442e+07,1.0987e+07,355xpp
6375.0000,1.1628e+07,9.1181e+06,1.6599e+07,1.0561e+07,355xpp
6382.5000,8.2576e+06,8.4584e+06,1.2098e+07,1.7401e+07,355xpp
6390.0000,1.3960e+07,7.5716e+06,8.0337e+06,1.6760e+07,355xpp
6397.5000,1.6728e+07,9.1815e+06,6.6856e+06,1.7253e+07,355xpp
6405.0000,2.1358e+07,5.7793e+06,1.3096e+07,2.0723e+07,355xpp
6412.5000,1.7271e+07,1.2889e+07,1.1981e+07,1.5037e+07,355xpp
6420.0000,1.1793e+07,1.1999e+07,1.4312e+07,1.7141e+07,355xpp
6427.5000,1.4133e+07,8.3483e+06,5.8278e+06,1.5339e+07,355xpp
6435.0000,8.6214e+06,1.1835e+07,5.6112e+06,1.0072e+07,355xpp
6442.5000,1.1875e+07,1.6487e+07,4.7004e+06,1.1483e+07,355xpp
6450.0000,7.2723e+06,1.2345e+07,1.2123e+07,1.3824e+07,355xpp
6457.5000,1.2165e+07,1.7251e+07,1.1466e+07,9.4421e+06,355xpp
6465.0000,1.6383e+07,9.6099e+06,8.4568e+06,9.4670e+06,355xpp
6472.5000,1.4087e+07,1.6165e+07,7.3086e+06,1.6723e+07,355xpp
6480.0000,1.4123e+07,1.3397e+07,4.9898e+06,1.8400e+07,355xpp
6487.5000,1.4860e+07,1.5068e+07,1.5312e+07,1.4218e+07,355xpp
6495.0000,1.1129e+07,1.8167e+07,1.2764e+07,1.1667e+07,355xpp
6502.5000,8.3330e+06,1.7494e+07,5.2589e+06,1.2875e+07,355xpp
6510.0000,1.2363e+07,1.4227e+07,7.3942e+06,1.3137e+07,355xpp
6517.5000,1.3100e+07,1.3315e+07,9.0654e+06,1.7666e+07,355xpp
6525.0000,6.2558e+06,9.3141e+06,2.9271e+06,1.9606e+07,355xpp
6532.5000,9.3621e+06,6.7237e+06,1.0773e+07,1.0376e+07,355xpp
6540.0000,1.0332e+07,1.0309e+07,1.3670e+07,9.4477e+06,355xpp
6547.5000,1.5133e+07,9.3788e+06,1.1537e+07,7.7982e+06,355xpp
6555.0000,9.9021e+06,1.0356e+07,1.2521e+07,4.9470e+06,355xpp
6562.5000,8.4852e+06,1.0140e+07,1.1830e+07,1.0951e+07,355xpp
6570.0000,6.5827e+06,1.4009e+07,9.9372e+06,1.2178e+07,355xpp
6577.5000,7.3208e+06,1.5969e+07,1.4293e+07,1.4857e+07,355xpp
6585.0000,1.1925e+07,1.0695e+07,1.0952e+07,8.8547e+06,355xpp
6592.5000,1.0016e+07,9.9933e+06,8.5510e+06,8.3896e+06,355xpp
6600.0000,1.0038e+07,1.0747e+07,1.6580e+07,1.0349e+07,355xpp
6607.5000,1.4681e+07,1.4901e+07,1.7110e+07,1.0374e+07,355xpp
6615.0000,9.1085e+06,1.2253e+07,1.7388e+07,1.0883e+07,355xpp
6622.5000,1.1572e+07,1.0820e+07,8.1398e+06,1.1152e+07,355xpp
6630.0000,1.2338e+07,8.8845e+06,1.6483e+07,1.4853e+07,355xpp
6637.5000,1.2361e+07,9.3933e+06,2.0222e+07,7.5271e+06,355xpp
6645.0000,6.9793e+06,8.1853e+06,6.2292e+06,1.3196e+07,355xpp
6652.5000,7.9820e+06,9.9277e+06,1.2898e+07,1.3725e+07,355xpp
6660.0000,1.1458e+07,7.9755e+06,1.5156e+07,1.9195e+07,355xpp
6667.5000,1.4457e+07,1.0468e+07,1.2707e+07,1.3039e+07,355xpp
6675.0000,1.5736e+07,7.5158e+06,7.5246e+06,1.1332e+07,355xpp
6682.5000,5.5696e+06,1.1261e+07,5.8037e+06,7.8743e+06,355xpp
6690.0000,6.3293e+06,1.4525e+07,1.2045e+07,9.1389e+06,355xpp
6697.5000,4.0982e+06,8.8149e+06,1.5072e+07,8.1600e+06,355xpp
6705.0000,1.1861e+07,1.5846e+07,8.5939e+06,1.2935e+07,355xpp
6712.5000,9.6301e+06,1.3368e+07,1.5144e+07,1.5224e+07,355xpp
6720.0000,9.9037e+06,1.1891e+07,1.5180e+07,1.7277e+07,355xpp
6727.5000,1.6153e+06,1.0408e+07,8.1500e+06,1.4287e+07,355xpp
6735.0000,6.4132e+06,1.2706e+07,8.4210e+06,1.8363e+07,355xpp
6742.5000,8.9578e+06,1.3742e+07,1.0970e+07,2.1190e+07,355xpp
6750.0000,8.2157e+06,1.1235e+07,4.9079e+06,1.1588e+07,355xpp
6757.5000,1.0779e+07,9.4811e+06,7.7118e+06,1.4666e+07,355xpp
6765.0000,1.6416e+07,5.6843e+06,1.3595e+07,1.8537e+07,355xpp
6772.5000,1.2108e+07,8.2481e+06,8.5156e+06,1.2431e+07,355xpp
6780.0000,8.5484e+06,5.7094e+06,8.5324e+06,6.5717e+06,355xpp
6787.5000,5.7462e+06,6.7463e+06,8.5531e+06,9.6626e+06,355xpp
6795.0000,9.0976e+06,6.5046e+06,6.7707e+06,9.4270e+06,355xpp
6802.5000,1.1693e+07,8.8367e+06,1.0651e+07,4.2983e+06,355xpp
6810.0000,1.1979e+07,1.0146e+07,6.8039e+06,1.5152e+07,355xpp
6817.5000,1.9782e+07,8.8748e+06,6.8158e+06,1.0786e+07,355xpp
6825.0000,1.6449e+07,8.6350e+06,7.3494e+06,7.6989e+06,355xpp
6832.5000,5.0414e+06,6.0580e+06,8.1518e+06,9.0183e+06,355xpp
6840.0000,5.8340e+06,1.1797e+07,6.8625e+06,1.0075e+07,355xpp
6847.5000,8.1938e+06,1.2868e+07,1.2889e+07,9.5745e+06,355xpp
6855.0000,5.8586e+06,6.3586e+06,1.2122e+07,1.1426e+07,355xpp
6862.5000,6.6578e+06,7.9451e+06,7.4308e+06,1.0664e+07,355xpp
6870.0000,1.0088e+07,1.0850e+07,1.0599e+07,8.8488e+06,355xpp
6877.5000,1.7488e+07,9.2960e+06,7.4620e+06,8.8690e+06,355xpp
6885.0000,8.0241e+06,1.3543e+07,6.4269e+06,1.2062e+07,355xpp
6892.5000,1.4387e+07,1.9136e+07,7.2325e+06,1.3934e+07,355xpp
6900.0000,1.7071e+07,1.1475e+07,1.0957e+07,8.9271e+06,355xpp
6907.5000,7.2783e+06,1.2033e+07,5.6689e+06,1.3461e+07,355xpp
6915.0000,3.0361e+06,1.9514e+07,5.9497e+06,1.3764e+07,355xpp
6922.5000,3.5763e+06,1.5818e+07,6.7648e+06,1.5128e+07,355xpp
6930.0000,8.3944e+06,1.4783e+07,1.1854e+07,1.0340e+07,355xpp
6937.5000,1.1631e+07,1.3481e+07,1.6436e+07,9.5601e+06,355xpp
6945.0000,1.1656e+07,1.1089e+07,1.6472e+07,8.7748e+06,355xpp
6952.5000,1.1139e+07,1.2460e+07,1.3823e+07,9.6005e+06,355xpp
6960.0000,1.4136e+07,1.6267e+07,2.2228e+07,8.8156e+06,355xpp
6967.5000,1.0647e+07,2.0628e+07,1.5769e+07,1.3426e+07,355xpp
6975.0000,5.5263e+06,1.6346e+07,7.1333e+06,1.7252e+07,355xpp
6982.5000,4.1803e+06,9.5862e+06,9.3219e+06,1.1584e+07,355xpp
6990.0000,1.2896e+07,7.6983e+06,1.3695e+07,8.3484e+06,355xpp
6997.5000,1.0738e+07,1.4254e+07,7.4522e+06,1.4363e+07,355xpp
7005.0000,5.5723e+06,7.4606e+06,9.9288e+06,1.6034e+07,355xpp
7012.5000,3.1227e+06,6.1075e+06,1.4605e+07,2.4312e+07,355xpp
7020.0000,2.0332e+06,1.2704e+07,1.3542e+07,2.4355e+07,355xpp
7027.5000,1.3305e+07,1.1908e+07,1.1919e+07,1.5034e+07,355xpp
7035.0000,1.6651e+07,8.3510e+06,8.6365e+06,1.0659e+07,355xpp
7042.5000,1.8909e+07,1.0025e+07,1.2795e+07,6.5415e+06,355xpp
7050.0000,1.6445e+07,8.1107e+06,1.7539e+07,1.4576e+07,355xpp
7057.5000,1.8418e+07,6.1870e+06,1.2019e+07,1.2389e+07,355xpp
7065.0000,1.4003e+07,8.1423e+06,1.1766e+07,2.5494e+07,355xpp
7072.5000,1.1248e+07,5.9344e+06,8.1717e+06,1.8856e+07,355xpp
7080.0000,1.4064e+07,7.0620e+06,9.0274e+06,1.4982e+07,355xpp
7087.5000,1.0458e+07,7.6360e+06,8.7678e+06,2.3417e+07,355xpp
7095.0000,1.4967e+07,8.7728e+06,1.1587e+07,1.5325e+07,355xpp
7102.5000,1.5001e+07,8.2292e+06,1.6398e+07,1.3950e+07,355xpp
7110.0000,1.6719e+07,1.6406e+07,1.2767e+07,1.4828e+07,355xpp
7117.5000,8.8536e+06,9.9545e+06,9.9665e+06,2.0790e+07,355xpp
7125.0000,9.1570e+06,1.5627e+07,4.6200e+06,1.0085e+07,355xpp
7132.5000,1.7964e+07,8.8644e+06,2.6489e+06,1.4354e+07,355xpp
7140.0000,8.9094e+06,1.7973e+07,2.6548e+06,1.4098e+07,355xpp
7147.5000,6.3691e+06,1.0040e+07,5.2172e+06,1.2993e+07,355xpp
7155.0000,1.9785e+07,9.2052e+06,6.6570e+06,4.1857e+06,355xpp
7162.5000,1.1542e+07,1.1509e+07,5.8110e+06,4.7673e+06,355xpp
7170.0000,1.4143e+07,1.0104e+07,6.1098e+06,1.2501e+07,355xpp
7177.5000,1.2158e+07,7.5456e+06,1.5880e+07,8.5116e+06,355xpp
7185.0000,1.1034e+07,1.4455e+07,1.3035e+07,5.9435e+06,355xpp
7192.5000,1.0773e+07,1.2181e+07,9.3169e+06,8.5509e+06,355xpp
7200.0000,1.4543e+07,1.3363e+07,8.7551e+06,7.7016e+06,355xpp
7207.5000,1.9791e+07,1.1654e+07,2.7050e+06,1.9867e+07,355xpp
7215.0000,1.9249e+07,8.2020e+06,9.6610e+06,1.6718e+07,355xpp
7222.5000,6.7973e+06,9.0978e+06,1.4328e+07,8.6183e+06,355xpp
7230.0000,4.4836e+06,1.1439e+07,5.6305e+06,7.7665e+06,355xpp
7237.5000,4.2019e+06,8.5457e+06,5.9331e+06,9.2406e+06,355xpp
7245.0000,9.1766e+06,9.1481e+06,3.9006e+06,1.1302e+07,355xpp
7252.5000,1.1245e+07,1.0051e+07,1.2105e+07,1.2203e+07,355xpp
