station ID = gr (Granada)
system = KASCAL
signal = 355, parallel, analog, unknown
date of measurement, time, duration of measurement= 07.04.2018, 02UTC, 3600.0 s
location, WMO radiosonde station ID, date of radiosonde = Granada, ecmwf, 07.04.2018, 02UTC
lower and upper Rayleigh height limits = 5, 10
range,attnRayleighBSC,RangeCorrectedSignal
9.6675,1.2300e-06,-2.1036e+04
9.6750,1.2284e-06,1.5375e+04
9.6825,1.2268e-06,-1.7321e+04
9.6900,1.2252e-06,-5.1301e+04
9.6975,1.2236e-06,-8.7269e+03
9.7050,1.2220e-06,-3.1173e+03
9.7125,1.2205e-06,-2.2580e+04
9.7200,1.2189e-06,8.5028e+03
9.7275,1.2173e-06,2.1688e+04
9.7350,1.2158e-06,-6.6276e+03
9.7425,1.2142e-06,-1.8241e+04
9.7500,1.2126e-06,2.7480e+03
9.7575,1.2111e-06,-3.1122e+04
9.7650,1.2095e-06,-4.5590e+03
9.7725,1.2079e-06,4.3439e+04
9.7800,1.2064e-06,2.0705e+03
9.7875,1.2048e-06,-3.9698e+04
9.7950,1.2033e-06,4.4971e+04
9.8025,1.2017e-06,4.8295e+04
9.8100,1.2002e-06,-8.4141e+03
9.8175,1.1986e-06,3.5469e+04
9.8250,1.1971e-06,2.3274e+04
9.8325,1.1956e-06,-4.3447e+03
9.8400,1.1940e-06,-2.3032e+03
9.8475,1.1925e-06,-9.3516e+02
9.8550,1.1910e-06,-2.1928e+04
9.8625,1.1894e-06,-2.2953e+04
9.8700,1.1879e-06,-7.8303e+03
9.8775,1.1864e-06,-4.1852e+04
9.8850,1.1848e-06,-1.1996e+04
9.8925,1.1833e-06,2.2020e+04
9.9000,1.1818e-06,-1.9335e+04
9.9075,1.1803e-06,-1.4923e+04
9.9150,1.1788e-06,4.1565e+04
9.9225,1.1773e-06,2.7363e+04
9.9300,1.1757e-06,3.4009e+04
9.9375,1.1742e-06,3.5624e+04
9.9450,1.1727e-06,1.4456e+04
9.9525,1.1712e-06,1.3136e+04
9.9600,1.1697e-06,-3.5417e+04
9.9675,1.1682e-06,-4.9206e+04
9.9750,1.1667e-06,-4.6018e+04
9.9825,1.1652e-06,-4.6621e+04
9.9900,1.1637e-06,-4.4077e+04
9.9975,1.1622e-06,-1.7188e+04
10.0050,1.1607e-06,-4.1901e+02
10.0125,1.1592e-06,-3.8861e+04
10.0200,1.1577e-06,1.0370e+04
10.0275,1.1563e-06,2.3671e+03
10.0350,1.1548e-06,1.8863e+04
10.0425,1.1533e-06,1.9007e+04
10.0500,1.1518e-06,5.5465e+03
10.0575,1.1503e-06,3.1164e+04
10.0650,1.1489e-06,1.6358e+03
10.0725,1.1474e-06,3.1168e+04
10.0800,1.1459e-06,3.5126e+04
10.0875,1.1445e-06,2.7912e+04
10.0950,1.1430e-06,2.4636e+04
10.1025,1.1415e-06,4.2228e+04
10.1100,1.1401e-06,2.0394e+04
10.1175,1.1386e-06,4.7919e+03
10.1250,1.1371e-06,-1.5786e+04
10.1325,1.1357e-06,-5.9464e+04
10.1400,1.1342e-06,-2.5971e+04
10.1475,1.1328e-06,-4.6479e+04
10.1550,1.1313e-06,-8.0229e+04
10.1625,1.1299e-06,-3.9428e+04
10.1700,1.1284e-06,-7.9724e+03
10.1775,1.1270e-06,-6.0163e+04
10.1850,1.1255e-06,-2.2174e+04
10.1925,1.1241e-06,3.5626e+04
10.2000,1.1227e-06,-3.1889e+04
10.2075,1.1212e-06,8.2479e+03
10.2150,1.1198e-06,8.6144e+04
10.2225,1.1183e-06,-3.2961e+03
10.2300,1.1169e-06,-9.4495e+03
10.2375,1.1155e-06,4.8312e+04
10.2450,1.1141e-06,-1.9993e+04
10.2525,1.1126e-06,1.8896e+04
10.2600,1.1112e-06,5.3466e+04
10.2675,1.1098e-06,-2.9390e+03
10.2750,1.1084e-06,4.8629e+03
10.2825,1.1070e-06,9.1267e+03
10.2900,1.1055e-06,-1.2307e+04
10.2975,1.1041e-06,-1.9263e+04
10.3050,1.1027e-06,-8.6250e+02
10.3125,1.1013e-06,-5.0463e+04
10.3200,1.0999e-06,-2.9262e+04
10.3275,1.0985e-06,-1.2943e+04
10.3350,1.0971e-06,-2.2499e+04
10.3425,1.0957e-06,-6.4035e+03
10.3500,1.0943e-06,-1.1121e+04
10.3575,1.0929e-06,-6.7699e+04
10.3650,1.0915e-06,-4.1162e+04
10.3725,1.0901e-06,-2.2131e+03
10.3800,1.0887e-06,-5.9633e+04
10.3875,1.0873e-06,-1.6098e+04
10.3950,1.0859e-06,8.9087e+03
10.4025,1.0845e-06,-8.1993e+04
10.4100,1.0831e-06,-5.9490e+04
10.4175,1.0818e-06,-2.9943e+04
10.4250,1.0804e-06,-5.6673e+04
10.4325,1.0790e-06,-2.4609e+04
10.4400,1.0776e-06,3.3056e+03
10.4475,1.0762e-06,-1.0466e+04
10.4550,1.0749e-06,-2.3985e+04
10.4625,1.0735e-06,-4.0325e+04
10.4700,1.0721e-06,-5.6577e+04
10.4775,1.0708e-06,-1.3923e+04
10.4850,1.0694e-06,-4.2379e+04
10.4925,1.0680e-06,-2.6201e+04
10.5000,1.0667e-06,-2.8046e+04
10.5075,1.0653e-06,-4.4869e+04
10.5150,1.0639e-06,-3.9133e+04
10.5225,1.0626e-06,-4.1208e+04
10.5300,1.0612e-06,-4.8954e+04
10.5375,1.0599e-06,-5.5201e+04
10.5450,1.0585e-06,-2.5060e+04
10.5525,1.0572e-06,-1.7842e+04
10.5600,1.0558e-06,-3.3802e+04
10.5675,1.0545e-06,-3.0366e+04
10.5750,1.0531e-06,-4.6703e+04
10.5825,1.0518e-06,-4.3214e+04
10.5900,1.0505e-06,1.4319e+03
10.5975,1.0491e-06,-1.3710e+04
10.6050,1.0478e-06,-1.7331e+04
10.6125,1.0464e-06,-6.6373e+03
10.6200,1.0451e-06,-7.7235e+03
10.6275,1.0438e-06,-5.0814e+04
10.6350,1.0425e-06,-1.2982e+04
10.6425,1.0411e-06,1.0163e+04
10.6500,1.0398e-06,-3.7544e+04
10.6575,1.0385e-06,-9.9883e+03
10.6650,1.0372e-06,9.4608e+03
10.6725,1.0358e-06,-1.7064e+04
10.6800,1.0345e-06,5.4013e+03
10.6875,1.0332e-06,-2.4294e+04
10.6950,1.0319e-06,-3.4310e+04
10.7025,1.0306e-06,-4.9618e+04
10.7100,1.0293e-06,-4.3415e+04
10.7175,1.0279e-06,-6.9818e+04
10.7250,1.0266e-06,-8.6658e+04
10.7325,1.0253e-06,-7.1513e+04
10.7400,1.0240e-06,-8.6972e+04
10.7475,1.0227e-06,-8.0266e+04
10.7550,1.0214e-06,-9.9954e+04
10.7625,1.0201e-06,-4.5435e+04
10.7700,1.0188e-06,-4.6201e+04
10.7775,1.0175e-06,-3.4515e+04
10.7850,1.0162e-06,2.3179e+04
10.7925,1.0149e-06,-5.6933e+04
10.8000,1.0136e-06,-5.4672e+04
10.8075,1.0124e-06,2.0000e+04
10.8150,1.0111e-06,-4.8466e+04
10.8225,1.0098e-06,-1.1672e+05
10.8300,1.0085e-06,-3.5286e+04
10.8375,1.0072e-06,-4.6477e+04
10.8450,1.0059e-06,-9.5181e+04
10.8525,1.0047e-06,-2.1512e+03
10.8600,1.0034e-06,-3.0537e+04
10.8675,1.0021e-06,-3.7502e+04
10.8750,1.0008e-06,2.6225e+03
10.8825,9.9956e-07,-2.3825e+04
10.8900,9.9829e-07,-3.5612e+04
10.8975,9.9702e-07,-5.0172e+04
10.9050,9.9575e-07,1.6960e+03
10.9125,9.9449e-07,7.4838e+03
10.9200,9.9322e-07,-3.3032e+04
10.9275,9.9196e-07,-6.2609e+04
10.9350,9.9070e-07,3.0573e+03
10.9425,9.8944e-07,-4.0822e+04
10.9500,9.8819e-07,-6.3235e+04
10.9575,9.8693e-07,-7.7510e+03
10.9650,9.8568e-07,-7.1114e+04
10.9725,9.8443e-07,-8.1904e+04
10.9800,9.8318e-07,-2.0904e+04
10.9875,9.8193e-07,-4.9066e+04
10.9950,9.8068e-07,-3.2295e+04
11.0025,9.7936e-07,-1.4448e+04
11.0100,9.7790e-07,-9.0781e+04
11.0175,9.7644e-07,-7.9638e+04
11.0250,9.7498e-07,-7.0308e+04
11.0325,9.7353e-07,-6.6963e+04
11.0400,9.7208e-07,-8.0088e+04
11.0475,9.7063e-07,-6.7695e+04
11.0550,9.6918e-07,-7.3903e+04
11.0625,9.6774e-07,-9.7990e+04
11.0700,9.6629e-07,-6.2207e+04
11.0775,9.6485e-07,9.4694e+03
11.0850,9.6342e-07,-5.0502e+04
11.0925,9.6198e-07,-5.7879e+04
11.1000,9.6055e-07,-4.5747e+04
11.1075,9.5912e-07,-3.5707e+04
11.1150,9.5769e-07,-6.0448e+04
11.1225,9.5627e-07,-6.6003e+04
11.1300,9.5485e-07,-2.7279e+04
11.1375,9.5343e-07,-2.5540e+04
11.1450,9.5201e-07,-2.1289e+03
11.1525,9.5059e-07,-1.1799e+04
11.1600,9.4918e-07,-5.6828e+04
11.1675,9.4777e-07,8.4851e+03
11.1750,9.4636e-07,-2.3746e+04
11.1825,9.4496e-07,-8.0925e+04
11.1900,9.4356e-07,9.8525e+02
11.1975,9.4216e-07,-6.0851e+04
11.2050,9.4076e-07,-7.7701e+04
11.2125,9.3936e-07,-5.5168e+04
11.2200,9.3797e-07,-7.9337e+04
11.2275,9.3658e-07,-1.1900e+05
11.2350,9.3519e-07,-9.4365e+04
11.2425,9.3380e-07,-1.2544e+05
11.2500,9.3242e-07,-1.1215e+05
11.2575,9.3104e-07,-3.2164e+04
11.2650,9.2966e-07,-1.3587e+04
11.2725,9.2829e-07,-2.0366e+04
11.2800,9.2691e-07,1.3594e+04
11.2875,9.2554e-07,2.9656e+04
11.2950,9.2417e-07,-3.9682e+04
11.3025,9.2280e-07,-1.9446e+04
11.3100,9.2144e-07,-3.1806e+04
11.3175,9.2008e-07,-5.5091e+04
11.3250,9.1872e-07,-1.3837e+04
11.3325,9.1736e-07,-1.8795e+04
11.3400,9.1600e-07,-6.4556e+04
11.3475,9.1465e-07,-8.0425e+04
11.3550,9.1330e-07,-8.7977e+04
11.3625,9.1195e-07,-1.2550e+05
11.3700,9.1061e-07,-1.2185e+05
11.3775,9.0926e-07,-8.9215e+04
11.3850,9.0792e-07,-8.8306e+04
11.3925,9.0658e-07,-1.0752e+05
11.4000,9.0525e-07,-9.8559e+04
11.4075,9.0391e-07,-9.6319e+04
11.4150,9.0258e-07,-1.7862e+05
11.4225,9.0125e-07,-1.2139e+05
11.4300,8.9992e-07,-5.5499e+04
11.4375,8.9860e-07,-1.1205e+05
11.4450,8.9727e-07,-1.4664e+05
11.4525,8.9595e-07,-1.1456e+05
11.4600,8.9463e-07,-1.0866e+05
11.4675,8.9332e-07,-1.1564e+05
11.4750,8.9200e-07,-1.0747e+05
11.4825,8.9069e-07,-5.7998e+04
11.4900,8.8938e-07,-9.2037e+04
11.4975,8.8807e-07,-7.0568e+04
11.5050,8.8677e-07,-1.0103e+05
11.5125,8.8547e-07,-1.2179e+05
11.5200,8.8416e-07,-7.4958e+04
11.5275,8.8287e-07,-1.1366e+05
11.5350,8.8157e-07,-1.2099e+05
11.5425,8.8028e-07,-5.7166e+04
11.5500,8.7898e-07,-3.3431e+04
11.5575,8.7769e-07,-8.6239e+04
11.5650,8.7641e-07,-1.9547e+04
11.5725,8.7512e-07,2.8910e+04
11.5800,8.7384e-07,-4.8791e+04
11.5875,8.7256e-07,-3.7133e+04
11.5950,8.7128e-07,-1.3658e+04
11.6025,8.7000e-07,-4.7975e+04
11.6100,8.6873e-07,-8.9192e+04
11.6175,8.6745e-07,-2.1759e+04
11.6250,8.6618e-07,-5.8256e+04
11.6325,8.6492e-07,-8.1077e+04
11.6400,8.6365e-07,2.1037e+04
11.6475,8.6239e-07,-6.8600e+04
11.6550,8.6112e-07,-9.0082e+04
11.6625,8.5987e-07,-4.0889e+04
11.6700,8.5861e-07,-2.5168e+04
11.6775,8.5735e-07,-4.4708e+04
11.6850,8.5610e-07,-2.2565e+04
11.6925,8.5485e-07,-9.9687e+03
11.7000,8.5360e-07,-6.6737e+04
11.7075,8.5235e-07,-6.0958e+04
11.7150,8.5111e-07,-3.1888e+04
11.7225,8.4987e-07,-6.7907e+04
11.7300,8.4862e-07,-4.9012e+04
11.7375,8.4739e-07,-4.5353e+04
11.7450,8.4615e-07,-4.7625e+04
11.7525,8.4492e-07,-5.5333e+04
11.7600,8.4368e-07,-4.8397e+04
11.7675,8.4245e-07,-8.0093e+04
11.7750,8.4123e-07,-7.0868e+04
11.7825,8.4000e-07,-7.7900e+04
11.7900,8.3878e-07,-7.0770e+04
11.7975,8.3755e-07,-9.3809e+04
11.8050,8.3633e-07,-9.5188e+04
11.8125,8.3512e-07,-1.0422e+05
11.8200,8.3390e-07,-1.3791e+05
11.8275,8.3269e-07,-8.2593e+04
11.8350,8.3148e-07,-8.2105e+04
11.8425,8.3027e-07,-8.0612e+04
11.8500,8.2906e-07,-4.3579e+04
11.8575,8.2785e-07,-2.9895e+04
11.8650,8.2665e-07,-5.6159e+04
11.8725,8.2545e-07,-3.4458e+04
11.8800,8.2425e-07,-4.9747e+03
11.8875,8.2305e-07,-9.5579e+04
11.8950,8.2185e-07,-9.6198e+04
11.9025,8.2066e-07,-7.6437e+04
11.9100,8.1947e-07,-1.6147e+05
11.9175,8.1828e-07,-6.2482e+04
11.9250,8.1709e-07,-7.3170e+03
11.9325,8.1591e-07,-7.9407e+04
11.9400,8.1472e-07,-5.7360e+04
11.9475,8.1354e-07,-2.1628e+04
11.9550,8.1236e-07,-1.2647e+04
11.9625,8.1119e-07,-2.9517e+04
11.9700,8.1001e-07,-4.9188e+04
11.9775,8.0884e-07,-5.1973e+04
11.9850,8.0766e-07,-2.5441e+04
11.9925,8.0649e-07,-4.7486e+04
12.0000,8.0533e-07,-5.4527e+04
12.0075,8.0416e-07,-8.2657e+04
12.0150,8.0300e-07,-7.8472e+04
12.0225,8.0183e-07,-9.5541e+04
12.0300,8.0067e-07,-8.3911e+04
12.0375,7.9952e-07,-1.3762e+05
12.0450,7.9836e-07,-1.6332e+05
12.0525,7.9721e-07,-8.7943e+04
12.0600,7.9605e-07,-1.3873e+05
12.0675,7.9490e-07,-1.2774e+05
12.0750,7.9375e-07,-1.0046e+05
12.0825,7.9261e-07,-1.4195e+05
12.0900,7.9146e-07,-1.0628e+05
12.0975,7.9032e-07,-6.7141e+04
12.1050,7.8918e-07,-7.7644e+04
12.1125,7.8804e-07,-3.9121e+04
12.1200,7.8690e-07,-3.4446e+04
12.1275,7.8577e-07,-8.6470e+04
12.1350,7.8463e-07,-5.6712e+04
12.1425,7.8350e-07,-5.2948e+03
12.1500,7.8237e-07,1.7682e+04
12.1575,7.8124e-07,-3.5619e+04
12.1650,7.8012e-07,-1.0650e+04
12.1725,7.7899e-07,-3.9250e+03
12.1800,7.7787e-07,-6.5549e+03
12.1875,7.7675e-07,-3.2427e+04
12.1950,7.7563e-07,2.6875e+04
12.2025,7.7452e-07,-2.8111e+04
12.2100,7.7340e-07,-9.1669e+04
12.2175,7.7229e-07,-6.6970e+04
12.2250,7.7118e-07,-5.9335e+04
12.2325,7.7007e-07,-8.8344e+04
12.2400,7.6896e-07,-7.1293e+04
12.2475,7.6786e-07,-7.4921e+04
12.2550,7.6675e-07,-9.0714e+04
12.2625,7.6565e-07,-6.7776e+04
12.2700,7.6455e-07,-1.4179e+05
12.2775,7.6345e-07,-1.5859e+05
12.2850,7.6235e-07,-1.2125e+05
12.2925,7.6126e-07,-1.5408e+05
12.3000,7.6017e-07,-1.6204e+05
12.3075,7.5908e-07,-1.1135e+05
12.3150,7.5799e-07,-1.5265e+05
12.3225,7.5690e-07,-1.2037e+05
12.3300,7.5581e-07,-1.1291e+05
12.3375,7.5473e-07,-1.6534e+05
12.3450,7.5365e-07,-1.6160e+05
12.3525,7.5257e-07,-7.2626e+04
12.3600,7.5149e-07,-1.2999e+05
12.3675,7.5041e-07,-1.0854e+05
12.3750,7.4934e-07,-7.9723e+04
12.3825,7.4826e-07,-8.7761e+04
12.3900,7.4719e-07,-1.2560e+05
12.3975,7.4612e-07,-1.1145e+05
12.4050,7.4505e-07,-1.3375e+05
12.4125,7.4399e-07,-2.0318e+05
12.4200,7.4292e-07,-1.5083e+05
12.4275,7.4186e-07,-9.1486e+04
12.4350,7.4080e-07,-1.4883e+05
12.4425,7.3974e-07,-7.9035e+04
12.4500,7.3868e-07,-8.6207e+04
12.4575,7.3762e-07,-1.2883e+05
12.4650,7.3657e-07,-7.5928e+04
12.4725,7.3552e-07,-7.5008e+04
12.4800,7.3447e-07,-5.8412e+04
12.4875,7.3342e-07,-6.1815e+04
12.4950,7.3237e-07,-4.0187e+04
12.5025,7.3133e-07,-2.6200e+04
12.5100,7.3028e-07,-1.0947e+05
12.5175,7.2924e-07,-3.0586e+04
12.5250,7.2820e-07,9.3879e+03
12.5325,7.2716e-07,-1.0756e+05
12.5400,7.2612e-07,-1.0048e+05
12.5475,7.2509e-07,-5.7031e+04
12.5550,7.2405e-07,-1.3424e+05
12.5625,7.2302e-07,-1.7083e+05
12.5700,7.2199e-07,-6.5236e+04
12.5775,7.2096e-07,-9.9540e+04
12.5850,7.1993e-07,-1.1166e+05
12.5925,7.1891e-07,-2.2738e+02
12.6000,7.1789e-07,-9.7583e+04
12.6075,7.1686e-07,-1.1209e+05
12.6150,7.1584e-07,-4.1849e+04
12.6225,7.1482e-07,-1.4800e+05
12.6300,7.1381e-07,-1.3228e+05
12.6375,7.1279e-07,-5.3783e+04
12.6450,7.1178e-07,-1.3375e+05
12.6525,7.1077e-07,-1.2634e+05
12.6600,7.0976e-07,-1.2267e+05
12.6675,7.0875e-07,-1.4628e+05
12.6750,7.0774e-07,-1.5793e+05
12.6825,7.0673e-07,-1.5397e+05
12.6900,7.0573e-07,-1.1712e+05
12.6975,7.0473e-07,-1.2591e+05
12.7050,7.0373e-07,-1.7187e+05
12.7125,7.0273e-07,-1.3523e+05
12.7200,7.0173e-07,-1.0831e+05
12.7275,7.0073e-07,-1.3895e+05
12.7350,6.9974e-07,-8.7333e+04
12.7425,6.9875e-07,-3.6994e+04
12.7500,6.9776e-07,-8.4142e+04
12.7575,6.9677e-07,-1.4041e+05
12.7650,6.9578e-07,-1.0914e+05
12.7725,6.9479e-07,-5.3299e+04
12.7800,6.9381e-07,-8.4599e+04
12.7875,6.9283e-07,-9.7405e+04
12.7950,6.9184e-07,-5.3311e+04
12.8025,6.9086e-07,-3.2855e+04
12.8100,6.8989e-07,-1.1925e+05
12.8175,6.8891e-07,-6.4302e+04
12.8250,6.8793e-07,-3.9556e+04
12.8325,6.8696e-07,-1.2261e+05
12.8400,6.8599e-07,-1.4415e+05
12.8475,6.8502e-07,-1.0872e+05
12.8550,6.8405e-07,-1.1772e+05
12.8625,6.8308e-07,-1.1412e+05
12.8700,6.8212e-07,-8.2091e+04
12.8775,6.8115e-07,-4.0922e+04
12.8850,6.8019e-07,-5.6533e+04
12.8925,6.7923e-07,-7.5049e+04
12.9000,6.7827e-07,-5.9245e+04
12.9075,6.7731e-07,-1.1411e+05
12.9150,6.7635e-07,-1.0988e+05
12.9225,6.7540e-07,-1.2609e+05
12.9300,6.7445e-07,-1.3913e+05
12.9375,6.7349e-07,-5.9216e+04
12.9450,6.7254e-07,-5.9667e+04
12.9525,6.7159e-07,-8.4378e+04
12.9600,6.7065e-07,-8.3455e+04
12.9675,6.6970e-07,-1.5580e+05
12.9750,6.6876e-07,-1.1200e+05
12.9825,6.6781e-07,-8.5301e+04
12.9900,6.6687e-07,-1.3015e+05
12.9975,6.6593e-07,-1.1201e+05
13.0050,6.6499e-07,-1.2024e+05
13.0125,6.6406e-07,-9.3700e+04
13.0200,6.6312e-07,-8.0538e+04
13.0275,6.6219e-07,-7.6731e+04
13.0350,6.6126e-07,-1.1668e+05
13.0425,6.6033e-07,-4.7038e+04
13.0500,6.5940e-07,-1.3136e+04
13.0575,6.5847e-07,-2.5732e+04
13.0650,6.5754e-07,-5.3040e+04
13.0725,6.5662e-07,-9.5332e+04
13.0800,6.5569e-07,-7.4136e+04
13.0875,6.5477e-07,-7.6469e+04
13.0950,6.5385e-07,-1.7661e+05
13.1025,6.5293e-07,-1.6493e+05
13.1100,6.5201e-07,-1.6466e+05
13.1175,6.5110e-07,-1.6028e+05
13.1250,6.5018e-07,-2.0664e+05
13.1325,6.4927e-07,-1.5158e+05
13.1400,6.4836e-07,-1.2054e+05
13.1475,6.4745e-07,-1.1004e+05
13.1550,6.4654e-07,-9.1049e+04
13.1625,6.4563e-07,-6.9976e+04
13.1700,6.4473e-07,-1.7751e+05
13.1775,6.4382e-07,-2.3516e+05
13.1850,6.4292e-07,-1.2843e+05
13.1925,6.4202e-07,-1.3907e+05
13.2000,6.4112e-07,-1.0451e+05
13.2075,6.4022e-07,-1.1133e+05
13.2150,6.3932e-07,-1.0239e+05
13.2225,6.3843e-07,-1.3217e+05
13.2300,6.3753e-07,-1.5136e+05
13.2375,6.3664e-07,-1.5423e+05
13.2450,6.3575e-07,-1.2996e+05
13.2525,6.3486e-07,-1.5831e+05
13.2600,6.3397e-07,-1.0546e+05
13.2675,6.3308e-07,-8.4440e+04
13.2750,6.3219e-07,-1.0004e+05
13.2825,6.3131e-07,-1.0130e+05
13.2900,6.3043e-07,-1.7478e+05
13.2975,6.2954e-07,-1.7246e+05
13.3050,6.2866e-07,-1.5895e+05
13.3125,6.2779e-07,-2.0183e+05
13.3200,6.2691e-07,-1.9384e+05
13.3275,6.2603e-07,-1.0417e+05
13.3350,6.2516e-07,-1.3807e+05
13.3425,6.2428e-07,-1.3152e+05
13.3500,6.2341e-07,-1.2245e+05
13.3575,6.2254e-07,-1.1902e+05
13.3650,6.2167e-07,-4.8148e+04
13.3725,6.2080e-07,-1.9396e+04
13.3800,6.1994e-07,-1.2295e+05
13.3875,6.1907e-07,-2.2075e+04
13.3950,6.1821e-07,-2.9741e+04
13.4025,6.1735e-07,-1.4733e+05
13.4100,6.1648e-07,-7.3026e+04
13.4175,6.1562e-07,-7.1340e+04
13.4250,6.1477e-07,-2.1322e+05
13.4325,6.1391e-07,-1.3523e+05
13.4400,6.1305e-07,-6.8685e+04
13.4475,6.1220e-07,-1.8196e+05
13.4550,6.1135e-07,-6.6965e+04
13.4625,6.1049e-07,-3.6534e+04
13.4700,6.0964e-07,-1.0650e+05
13.4775,6.0879e-07,-1.1177e+05
13.4850,6.0795e-07,-9.0575e+04
13.4925,6.0710e-07,-1.3171e+05
13.5000,6.0626e-07,-6.7411e+04
13.5075,6.0541e-07,-9.4839e+04
13.5150,6.0457e-07,-1.5786e+05
13.5225,6.0373e-07,-1.1646e+05
13.5300,6.0289e-07,-1.3711e+05
13.5375,6.0205e-07,-1.0516e+05
13.5450,6.0121e-07,-5.9967e+04
13.5525,6.0038e-07,-6.1687e+04
13.5600,5.9954e-07,-1.0114e+05
13.5675,5.9871e-07,-8.1005e+04
13.5750,5.9788e-07,-1.1491e+05
13.5825,5.9705e-07,-1.0331e+05
13.5900,5.9622e-07,-1.3370e+05
13.5975,5.9539e-07,-1.3898e+05
13.6050,5.9456e-07,-1.1233e+05
13.6125,5.9374e-07,-7.4396e+04
13.6200,5.9291e-07,-9.9708e+04
13.6275,5.9209e-07,-8.0291e+04
13.6350,5.9127e-07,-3.4337e+04
13.6425,5.9045e-07,-1.5912e+05
13.6500,5.8963e-07,-1.8276e+05
13.6575,5.8881e-07,-8.2648e+04
13.6650,5.8800e-07,-1.5970e+05
13.6725,5.8718e-07,-1.6265e+05
13.6800,5.8637e-07,-7.2789e+04
13.6875,5.8556e-07,-1.0159e+05
13.6950,5.8474e-07,-1.8493e+05
13.7025,5.8393e-07,-9.4057e+04
13.7100,5.8313e-07,-1.6464e+05
13.7175,5.8232e-07,-1.9388e+05
13.7250,5.8151e-07,-1.8601e+05
13.7325,5.8071e-07,-1.9674e+05
13.7400,5.7990e-07,-1.7403e+05
13.7475,5.7910e-07,-1.7531e+05
13.7550,5.7830e-07,-1.4447e+05
13.7625,5.7750e-07,-1.4644e+05
13.7700,5.7670e-07,-1.1981e+05
13.7775,5.7590e-07,-1.5066e+05
13.7850,5.7511e-07,-1.9628e+05
13.7925,5.7431e-07,-2.0543e+05
13.8000,5.7352e-07,-1.7882e+05
13.8075,5.7273e-07,-2.0447e+05
13.8150,5.7193e-07,-2.0264e+05
13.8225,5.7114e-07,-2.2331e+05
13.8300,5.7036e-07,-1.1362e+05
13.8375,5.6957e-07,-1.6722e+05
13.8450,5.6878e-07,-2.3670e+05
13.8525,5.6800e-07,-1.1712e+05
13.8600,5.6721e-07,-1.4039e+05
13.8675,5.6643e-07,-2.7687e+05
13.8750,5.6565e-07,-1.5225e+05
13.8825,5.6487e-07,-1.5281e+05
13.8900,5.6409e-07,-2.7596e+05
13.8975,5.6331e-07,-1.3399e+05
13.9050,5.6253e-07,-1.4917e+05
13.9125,5.6176e-07,-2.2437e+05
13.9200,5.6098e-07,-9.9272e+04
13.9275,5.6021e-07,-1.4672e+05
13.9350,5.5944e-07,-1.3674e+05
13.9425,5.5867e-07,-1.3755e+05
13.9500,5.5790e-07,-1.7768e+05
13.9575,5.5713e-07,-1.0868e+05
13.9650,5.5636e-07,-1.0187e+05
13.9725,5.5560e-07,-1.6558e+05
13.9800,5.5483e-07,-1.7524e+05
13.9875,5.5407e-07,-1.2787e+05
13.9950,5.5331e-07,-1.0316e+05
14.0025,5.5254e-07,-1.1481e+05
14.0100,5.5178e-07,-9.9687e+04
14.0175,5.5103e-07,-5.6878e+04
14.0250,5.5027e-07,-1.1832e+05
14.0325,5.4951e-07,-1.1946e+05
14.0400,5.4876e-07,-6.9342e+04
14.0475,5.4800e-07,-4.5603e+04
14.0550,5.4725e-07,-1.0459e+05
14.0625,5.4650e-07,-7.5114e+04
14.0700,5.4575e-07,-6.7963e+04
14.0775,5.4500e-07,-1.4517e+05
14.0850,5.4425e-07,-1.3597e+05
14.0925,5.4350e-07,-9.0302e+04
14.1000,5.4275e-07,-1.3764e+05
14.1075,5.4201e-07,-1.5608e+05
14.1150,5.4127e-07,-1.4785e+05
14.1225,5.4052e-07,-1.6201e+05
14.1300,5.3978e-07,-1.7358e+05
14.1375,5.3904e-07,-1.3639e+05
14.1450,5.3830e-07,-2.1043e+05
14.1525,5.3756e-07,-2.0495e+05
14.1600,5.3683e-07,-2.6097e+05
14.1675,5.3609e-07,-2.9098e+05
14.1750,5.3536e-07,-2.2217e+05
14.1825,5.3462e-07,-2.1804e+05
14.1900,5.3389e-07,-2.0639e+05
14.1975,5.3316e-07,-2.1970e+05
14.2050,5.3243e-07,-2.4003e+05
14.2125,5.3170e-07,-1.9285e+05
14.2200,5.3097e-07,-1.6849e+05
14.2275,5.3024e-07,-1.9974e+05
14.2350,5.2952e-07,-1.3643e+05
14.2425,5.2879e-07,-2.0697e+05
14.2500,5.2807e-07,-2.2333e+05
14.2575,5.2735e-07,-1.8541e+05
14.2650,5.2663e-07,-1.4328e+05
14.2725,5.2591e-07,-1.6872e+05
14.2800,5.2519e-07,-1.7367e+05
14.2875,5.2447e-07,-1.6409e+05
14.2950,5.2375e-07,-1.8510e+05
14.3025,5.2304e-07,-1.6668e+05
14.3100,5.2232e-07,-2.0602e+05
14.3175,5.2161e-07,-2.1297e+05
14.3250,5.2089e-07,-1.1363e+05
14.3325,5.2018e-07,-1.3462e+05
14.3400,5.1947e-07,-2.2742e+05
14.3475,5.1876e-07,-1.1789e+05
14.3550,5.1805e-07,-1.3520e+05
14.3625,5.1735e-07,-1.7274e+05
14.3700,5.1664e-07,-1.0852e+05
14.3775,5.1594e-07,-9.8960e+04
14.3850,5.1523e-07,-1.9864e+05
14.3925,5.1453e-07,-2.1064e+05
